@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric

@data
2547,0,59,69,21,92,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0,62,36,44,18,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,0,45,16,68,39,77,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2,81,48,1,30,88,66,1,0,0,0,0,36,0,75,0,70,0,0,0,0,65,2.44
2551,0,74,33,54,9,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,0,81,20,77,69,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,0,39,59,62,97,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,0,95,67,70,45,89,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1,25,56,37,78,66,89,2,61,0,0,9,0,0,0,0,0,0,0,84,0,0,0
2556,2,33,93,97,54,76,64,4,0,0,55,0,0,0,0,0,0,0,76,0,40,96,3.48
2557,2,58,85,53,99,85,90,0,0,0,0,0,0,0,35,42,86,0,0,0,0,64,3.38
2558,1,55,32,52,94,27,70,0,0,0,0,0,0,0,26,35,75,0,0,0,0,0,0
2559,1,28,41,1,68,32,71,1,0,0,0,0,49,0,20,0,67,0,0,0,0,0,0
2560,1,94,16,64,20,50,89,2,26,0,0,70,0,0,0,0,0,0,0,38,0,0,0
2561,1,34,98,28,69,73,98,3,0,3,0,0,0,62,0,0,0,73,0,0,0,0,0
2562,0,85,82,17,68,32,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,1,61,93,50,42,15,96,4,0,0,79,0,0,0,0,0,0,0,17,0,51,0,0
2564,0,62,32,78,72,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,2,12,78,72,48,26,75,4,0,0,18,0,0,0,0,0,0,0,75,0,16,65,3.38
2566,2,38,6,78,10,46,88,2,46,0,0,89,0,0,0,0,0,0,0,65,0,97,3.24
2567,2,74,77,7,76,62,43,1,0,0,0,0,29,0,8,0,42,0,0,0,0,73,3.08
2568,1,66,62,30,19,78,86,4,0,0,31,0,0,0,0,0,0,0,84,0,7,0,0
2569,2,15,17,51,79,63,38,1,0,0,0,0,27,0,21,0,50,0,0,0,0,66,3.14
2570,1,33,51,47,14,2,28,3,0,77,0,0,0,87,0,0,0,14,0,0,0,0,0
2571,2,81,18,13,81,95,11,3,0,49,0,0,0,43,0,0,0,12,0,0,0,87,2.84
2572,1,20,79,93,98,74,82,3,0,84,0,0,0,19,0,0,0,13,0,0,0,0,0
2573,0,10,26,90,98,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,0,3,12,79,90,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,0,93,14,27,56,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,0,68,71,58,74,49,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,2,48,41,64,91,73,59,2,79,0,0,16,0,0,0,0,0,0,0,41,0,65,3.27
2578,0,84,66,37,39,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,2,73,44,4,86,90,69,4,0,0,1,0,0,0,0,0,0,0,52,0,91,74,3.11
2580,0,15,20,27,15,62,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,1,9,67,19,62,91,13,2,29,0,0,74,0,0,0,0,0,0,0,33,0,0,0
2582,0,57,84,62,17,71,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,1,62,59,92,21,60,29,3,0,96,0,0,0,57,0,0,0,82,0,0,0,0,0
2584,1,21,49,76,54,98,57,4,0,0,80,0,0,0,0,0,0,0,14,0,23,0,0
2585,1,72,84,39,3,8,11,4,0,0,98,0,0,0,0,0,0,0,64,0,96,0,0
2586,1,46,87,84,37,45,54,0,0,0,0,0,0,0,86,7,39,0,0,0,0,0,0
2587,0,61,69,88,48,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2,3,83,14,61,7,17,1,0,0,0,0,42,0,10,0,27,0,0,0,0,68,3.04
2589,1,23,87,53,49,4,21,0,0,0,0,0,0,0,78,35,74,0,0,0,0,0,0
2590,0,99,18,61,86,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,1,90,24,63,19,69,99,0,0,0,0,0,0,0,6,48,69,0,0,0,0,0,0
2592,0,54,45,92,6,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,2,70,2,59,38,44,87,0,0,0,0,0,0,0,55,31,99,0,0,0,0,91,2.97
2594,0,98,2,8,1,95,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2,95,92,99,90,82,75,1,0,0,0,0,14,0,25,0,59,0,0,0,0,91,3.19
2596,0,19,11,97,55,77,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,2,4,44,97,68,64,65,1,0,0,0,0,69,0,10,0,94,0,0,0,0,86,3.11
2598,0,34,56,16,52,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,4,55,46,29,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1,20,78,66,76,77,11,0,0,0,0,0,0,0,45,22,98,0,0,0,0,0,0
2601,1,35,14,77,76,72,31,1,0,0,0,0,82,0,74,0,45,0,0,0,0,0,0
2602,1,29,87,4,42,36,18,0,0,0,0,0,0,0,54,11,38,0,0,0,0,0,0
2603,1,96,47,40,25,48,46,1,0,0,0,0,25,0,36,0,38,0,0,0,0,0,0
2604,2,21,77,95,76,98,21,3,0,50,0,0,0,78,0,0,0,20,0,0,0,87,3.14
2605,2,87,45,49,3,56,84,1,0,0,0,0,14,0,92,0,54,0,0,0,0,95,3.37
2606,0,94,69,0,98,72,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,0,87,69,18,47,57,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,2,91,22,19,50,21,76,3,0,91,0,0,0,50,0,0,0,47,0,0,0,60,3.86
2609,1,50,19,12,99,24,73,1,0,0,0,0,98,0,16,0,41,0,0,0,0,0,0
2610,1,70,77,51,91,39,27,3,0,4,0,0,0,84,0,0,0,32,0,0,0,0,0
2611,2,45,6,30,69,97,96,0,0,0,0,0,0,0,53,1,7,0,0,0,0,75,3.2
2612,0,28,49,81,58,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,0,99,51,4,21,80,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,0,35,36,92,43,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,0,69,16,26,40,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,2,15,26,82,99,9,95,0,0,0,0,0,0,0,29,76,53,0,0,0,0,75,3.2
2617,0,80,1,26,38,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,0,87,27,93,4,77,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,1,69,16,17,85,67,79,1,0,0,0,0,76,0,51,0,35,0,0,0,0,0,0
2620,2,49,83,97,14,9,55,3,0,82,0,0,0,32,0,0,0,14,0,0,0,60,3.3
2621,1,71,55,74,75,91,45,3,0,46,0,0,0,81,0,0,0,61,0,0,0,0,0
2622,2,53,48,23,45,90,65,3,0,67,0,0,0,40,0,0,0,14,0,0,0,90,3.38
2623,1,61,79,63,26,77,67,2,4,0,0,90,0,0,0,0,0,0,0,1,0,0,0
2624,1,54,95,61,69,89,91,4,0,0,17,0,0,0,0,0,0,0,37,0,97,0,0
2625,0,77,80,29,51,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,1,41,81,2,41,34,59,4,0,0,56,0,0,0,0,0,0,0,51,0,93,0,0
2627,0,60,26,56,85,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,1,67,43,10,77,28,81,3,0,15,0,0,0,35,0,0,0,50,0,0,0,0,0
2629,1,47,27,92,93,58,70,4,0,0,69,0,0,0,0,0,0,0,16,0,45,0,0
2630,2,16,53,0,8,39,25,3,0,71,0,0,0,50,0,0,0,81,0,0,0,94,3.4
2631,0,45,36,24,53,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,2,6,72,57,5,23,74,1,0,0,0,0,29,0,74,0,83,0,0,0,0,70,2.71
2633,1,69,1,48,98,55,42,2,76,0,0,79,0,0,0,0,0,0,0,14,0,0,0
2634,2,23,42,24,2,8,89,1,0,0,0,0,38,0,71,0,67,0,0,0,0,68,3.8
2635,1,81,13,84,80,44,89,0,0,0,0,0,0,0,70,12,2,0,0,0,0,0,0
2636,0,40,76,64,43,65,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,0,30,13,13,36,55,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,0,28,75,22,23,85,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,0,4,90,26,15,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,2,69,25,99,80,66,88,2,99,0,0,35,0,0,0,0,0,0,0,57,0,98,3.11
2641,0,61,37,25,48,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,2,8,51,63,35,18,77,1,0,0,0,0,10,0,23,0,40,0,0,0,0,86,3.71
2643,2,61,29,85,4,81,12,4,0,0,49,0,0,0,0,0,0,0,8,0,98,94,3.39
2644,2,25,77,2,94,55,70,3,0,75,0,0,0,61,0,0,0,49,0,0,0,72,3.27
2645,2,55,3,99,6,24,26,4,0,0,96,0,0,0,0,0,0,0,28,0,26,77,2.38
2646,1,59,44,57,66,2,48,4,0,0,73,0,0,0,0,0,0,0,39,0,39,0,0
2647,1,39,76,40,21,7,4,2,56,0,0,6,0,0,0,0,0,0,0,93,0,0,0
2648,0,47,23,14,67,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,1,76,45,33,92,56,83,1,0,0,0,0,39,0,66,0,38,0,0,0,0,0,0
2650,0,11,74,87,9,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,0,95,50,77,8,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,2,44,94,52,83,39,11,4,0,0,8,0,0,0,0,0,0,0,10,0,30,80,3.11
2653,0,83,71,48,20,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,1,79,13,75,55,41,96,4,0,0,25,0,0,0,0,0,0,0,24,0,7,0,0
2655,0,24,43,10,17,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,1,27,87,42,93,32,48,3,0,77,0,0,0,95,0,0,0,45,0,0,0,0,0
2657,0,95,80,1,14,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,0,42,25,3,46,47,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1,34,46,77,3,23,9,3,0,58,0,0,0,5,0,0,0,62,0,0,0,0,0
2660,2,98,27,3,49,1,91,1,0,0,0,0,95,0,15,0,25,0,0,0,0,67,2.4
2661,1,15,73,38,62,57,95,1,0,0,0,0,14,0,9,0,65,0,0,0,0,0,0
2662,0,85,65,92,61,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,2,35,63,45,44,81,90,3,0,45,0,0,0,29,0,0,0,2,0,0,0,99,2.84
2664,1,9,74,30,93,97,48,0,0,0,0,0,0,0,6,32,22,0,0,0,0,0,0
2665,0,77,99,40,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,0,45,77,60,11,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,1,96,78,60,89,95,49,1,0,0,0,0,91,0,16,0,76,0,0,0,0,0,0
2668,2,74,11,3,59,16,27,2,81,0,0,44,0,0,0,0,0,0,0,38,0,72,3.5
2669,2,66,81,46,91,2,37,3,0,12,0,0,0,0,0,0,0,72,0,0,0,80,3.44
2670,1,13,35,8,53,18,66,2,75,0,0,14,0,0,0,0,0,0,0,76,0,0,0
2671,2,5,29,75,50,64,33,0,0,0,0,0,0,0,30,17,68,0,0,0,0,95,2.54
2672,0,91,80,61,3,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,1,18,22,56,23,27,78,1,0,0,0,0,17,0,4,0,29,0,0,0,0,0,0
2674,0,59,55,6,33,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0,33,11,83,33,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,1,76,54,82,47,23,7,1,0,0,0,0,8,0,82,0,76,0,0,0,0,0,0
2677,2,0,61,64,0,26,83,3,0,70,0,0,0,89,0,0,0,91,0,0,0,60,3.05
2678,1,34,61,14,38,19,91,3,0,50,0,0,0,13,0,0,0,17,0,0,0,0,0
2679,1,18,26,83,51,93,84,3,0,54,0,0,0,15,0,0,0,67,0,0,0,0,0
2680,0,88,8,29,67,73,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,0,27,90,87,97,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,1,86,72,62,47,15,54,4,0,0,10,0,0,0,0,0,0,0,92,0,58,0,0
2683,0,13,75,81,62,89,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,0,13,46,97,67,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,2,2,6,59,8,89,98,0,0,0,0,0,0,0,35,18,22,0,0,0,0,65,3.45
2686,1,22,20,61,32,44,61,0,0,0,0,0,0,0,39,20,46,0,0,0,0,0,0
2687,2,92,96,42,90,7,76,4,0,0,41,0,0,0,0,0,0,0,36,0,17,77,3.19
2688,1,72,79,1,74,18,35,3,0,73,0,0,0,34,0,0,0,5,0,0,0,0,0
2689,2,58,4,44,62,69,85,2,19,0,0,4,0,0,0,0,0,0,0,41,0,85,3.57
2690,1,90,72,1,43,87,20,1,0,0,0,0,90,0,5,0,82,0,0,0,0,0,0
2691,0,78,18,79,66,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,2,98,17,91,9,76,38,0,0,0,0,0,0,0,92,51,34,0,0,0,0,91,2.3
2693,2,33,55,67,60,71,65,1,0,0,0,0,28,0,43,0,22,0,0,0,0,81,2.91
2694,2,18,14,32,5,34,44,1,0,0,0,0,24,0,40,0,53,0,0,0,0,67,2.35
2695,2,85,5,64,61,42,69,3,0,20,0,0,0,86,0,0,0,34,0,0,0,97,3.16
2696,2,21,78,73,8,43,20,1,0,0,0,0,54,0,49,0,83,0,0,0,0,93,3.4
2697,1,21,2,45,50,3,93,3,0,31,0,0,0,28,0,0,0,88,0,0,0,0,0
2698,0,56,50,15,47,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,0,75,58,40,48,62,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,1,85,62,85,86,14,47,3,0,60,0,0,0,63,0,0,0,21,0,0,0,0,0
2701,2,49,91,12,76,72,36,0,0,0,0,0,0,0,12,47,0,0,0,0,0,77,2.45
2702,2,53,31,32,28,1,17,4,0,0,29,0,0,0,0,0,0,0,98,0,91,89,2.82
2703,0,32,33,43,20,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,0,96,84,65,87,72,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1,73,4,26,41,60,16,3,0,23,0,0,0,99,0,0,0,92,0,0,0,0,0
2706,2,8,11,22,54,74,69,2,67,0,0,32,0,0,0,0,0,0,0,23,0,96,2.41
2707,1,15,2,15,3,97,57,4,0,0,8,0,0,0,0,0,0,0,38,0,96,0,0
2708,0,0,90,33,75,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,1,12,84,8,42,13,86,4,0,0,61,0,0,0,0,0,0,0,39,0,3,0,0
2710,0,66,54,8,81,32,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,1,15,5,70,19,69,24,4,0,0,56,0,0,0,0,0,0,0,32,0,7,0,0
2712,0,6,6,15,47,15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,2,97,99,94,88,60,80,0,0,0,0,0,0,0,16,70,12,0,0,0,0,73,3.17
2714,0,95,3,97,31,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,1,58,15,76,43,35,28,1,0,0,0,0,57,0,12,0,91,0,0,0,0,0,0
2716,1,76,1,61,6,28,53,3,0,18,0,0,0,33,0,0,0,17,0,0,0,0,0
2717,2,9,26,71,64,36,50,1,0,0,0,0,51,0,9,0,42,0,0,0,0,75,3.69
2718,1,27,9,84,12,4,75,0,0,0,0,0,0,0,90,75,79,0,0,0,0,0,0
2719,1,15,22,50,70,73,46,2,76,0,0,93,0,0,0,0,0,0,0,22,0,0,0
2720,1,70,12,81,25,16,92,4,0,0,78,0,0,0,0,0,0,0,79,0,12,0,0
2721,0,22,69,31,95,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,0,32,13,86,82,24,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,0,78,35,4,42,68,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,2,90,96,24,1,37,88,3,0,31,0,0,0,67,0,0,0,42,0,0,0,94,3.05
2725,1,52,28,80,16,12,91,1,0,0,0,0,12,0,80,0,22,0,0,0,0,0,0
2726,2,17,54,96,1,6,79,0,0,0,0,0,0,0,68,66,94,0,0,0,0,71,3.95
2727,2,78,24,53,4,40,60,2,46,0,0,77,0,0,0,0,0,0,0,72,0,89,2.98
2728,2,93,88,77,88,36,29,1,0,0,0,0,19,0,43,0,11,0,0,0,0,68,2.65
2729,1,51,99,67,13,53,30,0,0,0,0,0,0,0,39,2,29,0,0,0,0,0,0
2730,1,52,46,82,71,66,38,1,0,0,0,0,85,0,78,0,50,0,0,0,0,0,0
2731,1,37,37,89,20,82,89,4,0,0,23,0,0,0,0,0,0,0,97,0,92,0,0
2732,1,11,19,3,31,82,20,3,0,54,0,0,0,66,0,0,0,5,0,0,0,0,0
2733,1,35,89,1,1,20,57,0,0,0,0,0,0,0,12,69,15,0,0,0,0,0,0
2734,2,56,86,16,72,72,95,1,0,0,0,0,38,0,92,0,26,0,0,0,0,84,3.07
2735,1,87,9,42,22,66,75,0,0,0,0,0,0,0,19,22,5,0,0,0,0,0,0
2736,2,41,68,18,4,80,98,2,60,0,0,66,0,0,0,0,0,0,0,44,0,84,3.49
2737,1,23,48,50,93,17,52,1,0,0,0,0,20,0,42,0,67,0,0,0,0,0,0
2738,0,3,19,65,47,68,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,2,86,13,61,68,68,18,3,0,64,0,0,0,12,0,0,0,60,0,0,0,70,2.99
2740,2,71,55,3,76,24,80,4,0,0,84,0,0,0,0,0,0,0,56,0,71,63,2.56
2741,1,87,17,45,5,39,2,2,14,0,0,51,0,0,0,0,0,0,0,76,0,0,0
2742,2,53,18,83,64,65,27,1,0,0,0,0,58,0,57,0,94,0,0,0,0,71,3.55
2743,0,29,90,72,20,88,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,0,58,20,98,85,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,1,49,22,1,95,80,12,3,0,55,0,0,0,74,0,0,0,7,0,0,0,0,0
2746,1,68,59,51,1,4,87,3,0,54,0,0,0,93,0,0,0,10,0,0,0,0,0
2747,0,31,49,72,8,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,1,77,28,95,42,70,47,0,0,0,0,0,0,0,22,0,76,0,0,0,0,0,0
2749,1,62,75,74,30,69,75,0,0,0,0,0,0,0,19,51,36,0,0,0,0,0,0
2750,2,96,33,27,73,93,74,1,0,0,0,0,55,0,91,0,33,0,0,0,0,67,3.36
2751,1,43,11,93,50,35,37,3,0,80,0,0,0,80,0,0,0,28,0,0,0,0,0
2752,1,31,80,17,55,70,63,4,0,0,22,0,0,0,0,0,0,0,77,0,21,0,0
2753,2,48,62,47,69,39,9,4,0,0,2,0,0,0,0,0,0,0,11,0,74,61,2.72
2754,0,71,5,57,96,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,1,19,6,3,16,51,39,1,0,0,0,0,11,0,33,0,47,0,0,0,0,0,0
2756,1,21,65,89,69,63,73,0,0,0,0,0,0,0,21,13,12,0,0,0,0,0,0
2757,0,18,61,8,91,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,0,45,87,21,46,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,2,98,65,0,5,10,36,3,0,37,0,0,0,93,0,0,0,80,0,0,0,63,3.78
2760,0,77,94,64,17,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,1,82,84,45,0,28,73,3,0,41,0,0,0,66,0,0,0,82,0,0,0,0,0
2762,2,94,73,2,14,68,89,0,0,0,0,0,0,0,65,6,60,0,0,0,0,90,3.25
2763,2,39,37,85,21,42,61,4,0,0,93,0,0,0,0,0,0,0,89,0,20,86,3.34
2764,0,7,74,55,44,42,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,1,44,26,77,14,13,8,1,0,0,0,0,73,0,45,0,83,0,0,0,0,0,0
2766,2,4,11,61,36,95,26,3,0,56,0,0,0,46,0,0,0,29,0,0,0,69,3.1
2767,0,9,70,80,22,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,0,91,35,86,79,21,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,2,59,23,27,29,47,1,4,0,0,69,0,0,0,0,0,0,0,2,0,95,68,2.84
2770,0,77,31,54,92,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,0,92,8,35,3,15,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,0,42,91,1,3,55,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,2,23,33,81,50,20,88,2,67,0,0,61,0,0,0,0,0,0,0,91,0,69,3.79
2774,1,88,42,65,28,62,57,4,0,0,10,0,0,0,0,0,0,0,92,0,32,0,0
2775,0,88,56,23,24,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,2,20,62,10,0,5,32,1,0,0,0,0,55,0,91,0,88,0,0,0,0,66,3.48
2777,2,65,14,47,1,20,90,2,24,0,0,3,0,0,0,0,0,0,0,88,0,71,3.22
2778,0,97,47,70,50,97,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,0,94,76,15,70,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,0,59,37,47,39,79,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,2,78,99,2,50,4,46,4,0,0,44,0,0,0,0,0,0,0,34,0,87,62,3.17
2782,1,66,9,70,56,95,5,3,0,92,0,0,0,60,0,0,0,81,0,0,0,0,0
2783,2,77,12,71,48,40,24,3,0,67,0,0,0,76,0,0,0,76,0,0,0,99,3.52
2784,0,28,86,15,89,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,2,50,0,58,98,27,85,2,32,0,0,19,0,0,0,0,0,0,0,56,0,62,3.39
2786,0,44,94,21,43,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,1,29,91,39,94,0,82,1,0,0,0,0,39,0,63,0,85,0,0,0,0,0,0
2788,0,83,14,38,18,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,1,75,30,22,74,63,6,4,0,0,57,0,0,0,0,0,0,0,85,0,63,0,0
2790,0,15,30,12,64,24,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,0,10,66,16,72,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,2,10,69,68,63,81,49,0,0,0,0,0,0,0,53,31,4,0,0,0,0,91,3.18
2793,0,71,35,81,58,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,1,26,70,8,27,93,84,1,0,0,0,0,81,0,81,0,64,0,0,0,0,0,0
2795,0,71,81,26,44,31,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,1,23,60,37,12,54,77,3,0,46,0,0,0,11,0,0,0,98,0,0,0,0,0
2797,0,55,46,45,62,56,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,2,87,50,4,36,62,96,3,0,22,0,0,0,59,0,0,0,52,0,0,0,72,3.2
2799,2,9,22,26,33,38,5,3,0,2,0,0,0,13,0,0,0,96,0,0,0,95,3.46
2800,1,27,85,63,35,24,89,0,0,0,0,0,0,0,93,26,29,0,0,0,0,0,0
2801,2,46,60,62,97,97,94,2,59,0,0,20,0,0,0,0,0,0,0,55,0,91,3.9
2802,2,52,85,30,54,83,64,0,0,0,0,0,0,0,5,94,90,0,0,0,0,90,3.22
2803,0,81,58,17,25,72,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,2,11,18,63,65,58,44,1,0,0,0,0,56,0,76,0,54,0,0,0,0,95,3.03
2805,2,2,61,35,59,20,31,4,0,0,2,0,0,0,0,0,0,0,60,0,36,96,3.05
2806,0,79,96,4,53,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,2,65,11,99,47,6,28,2,35,0,0,49,0,0,0,0,0,0,0,39,0,97,3.11
2808,1,86,28,87,23,7,24,2,85,0,0,61,0,0,0,0,0,0,0,72,0,0,0
2809,1,92,63,41,64,35,66,4,0,0,19,0,0,0,0,0,0,0,80,0,60,0,0
2810,1,90,66,81,16,3,19,3,0,13,0,0,0,32,0,0,0,15,0,0,0,0,0
2811,2,14,41,77,58,42,92,4,0,0,49,0,0,0,0,0,0,0,51,0,53,75,2.82
2812,1,16,90,68,73,77,11,3,0,44,0,0,0,44,0,0,0,18,0,0,0,0,0
2813,2,56,90,54,31,15,38,2,22,0,0,75,0,0,0,0,0,0,0,84,0,92,3.56
2814,1,74,19,45,91,48,88,2,25,0,0,40,0,0,0,0,0,0,0,31,0,0,0
2815,1,47,14,19,89,16,2,0,0,0,0,0,0,0,30,66,2,0,0,0,0,0,0
2816,0,10,8,63,96,8,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,0,35,18,16,70,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,2,99,54,45,54,77,26,0,0,0,0,0,0,0,66,95,37,0,0,0,0,89,3.55
2819,2,69,55,48,81,7,31,2,4,0,0,16,0,0,0,0,0,0,0,80,0,71,3.83
2820,1,84,39,96,52,90,83,2,54,0,0,44,0,0,0,0,0,0,0,68,0,0,0
