@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric
@attribute career {Medicine,Engineering,IT,Research,Business,Teaching}

@data
2179,0,9,94,31,75,88,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2180,0,2,34,42,78,17,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2181,2,51,95,4,85,49,97,1,0,0,0,0,57,0,91,0,76,0,0,0,0,62,2.61,Teaching
2182,0,48,34,18,80,6,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2183,0,95,11,17,23,72,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2184,1,41,50,83,60,78,37,3,0,67,0,0,0,31,0,0,0,22,0,0,0,-1,-1,Medicine
2185,0,45,6,49,46,39,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2186,2,12,50,78,53,43,20,4,0,0,95,0,0,0,0,0,0,0,54,0,53,98,3.43,Teaching
2187,0,13,34,18,61,99,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2188,2,52,17,82,2,89,31,2,5,0,0,18,0,0,0,0,0,0,0,5,0,75,3.73,Engineering
2189,0,63,74,46,85,6,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2190,2,90,97,90,32,50,14,3,0,71,0,0,0,84,0,0,0,73,0,0,0,67,3.37,Medicine
2191,2,87,77,13,95,30,3,1,0,0,0,0,21,0,49,0,1,0,0,0,0,95,3.53,IT
2192,2,34,74,44,95,89,29,2,52,0,0,90,0,0,0,0,0,0,0,91,0,99,2.98,IT
2193,1,55,36,91,48,30,13,0,0,0,0,0,0,0,0,77,0,0,0,0,0,-1,-1,Medicine
2194,2,56,80,12,58,87,38,1,0,0,0,0,25,0,69,0,36,0,0,0,0,96,2.63,Engineering
2195,0,80,58,91,36,11,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2196,0,0,54,63,7,48,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2197,2,73,14,62,45,21,27,1,0,0,0,0,35,0,88,0,95,0,0,0,0,84,3.37,Teaching
2198,1,22,46,92,93,94,58,1,0,0,0,0,68,0,38,0,95,0,0,0,0,-1,-1,Engineering
2199,2,96,55,18,76,55,10,0,0,0,0,0,0,0,0,62,1,0,0,0,0,76,3.63,Engineering
2200,2,3,87,55,69,83,11,2,47,0,0,95,0,0,0,0,0,0,0,68,0,67,3.42,Engineering
2201,1,82,63,33,2,9,10,2,72,0,0,4,0,0,0,0,0,0,0,19,0,-1,-1,IT
2202,0,85,69,99,30,16,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2203,1,40,22,68,32,69,73,2,11,0,0,45,0,0,0,0,0,0,0,45,0,-1,-1,Engineering
2204,0,40,3,83,42,47,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2205,2,8,63,39,78,12,25,3,0,23,0,0,0,89,0,0,0,94,0,0,0,89,2.81,Teaching
2206,0,37,66,73,11,59,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2207,1,82,72,29,73,3,61,3,0,45,0,0,0,80,0,0,0,8,0,0,0,-1,-1,Medicine
2208,1,94,94,33,74,2,21,4,0,0,24,0,0,0,0,0,0,0,27,0,39,-1,-1,Engineering
2209,0,32,23,37,74,60,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2210,2,48,89,84,83,53,84,1,0,0,0,0,45,0,92,0,93,0,0,0,0,95,2.61,Engineering
2211,1,31,68,59,10,6,93,1,0,0,0,0,72,0,9,0,31,0,0,0,0,-1,-1,IT
2212,1,56,44,80,4,53,81,4,0,0,32,0,0,0,0,0,0,0,58,0,76,-1,-1,Medicine
2213,1,82,44,32,12,31,66,3,0,3,0,0,0,44,0,0,0,29,0,0,0,-1,-1,IT
2214,2,35,38,99,85,99,48,0,0,0,0,0,0,0,52,72,30,0,0,0,0,86,2.27,Medicine
2215,1,35,6,83,89,66,64,4,0,0,16,0,0,0,0,0,0,0,9,0,40,-1,-1,Medicine
2216,2,37,98,78,88,76,90,0,0,0,0,0,0,0,51,67,98,0,0,0,0,72,3.14,IT
2217,0,36,89,91,13,94,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2218,0,86,40,79,18,1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2219,1,73,10,99,82,9,8,2,79,0,0,54,0,0,0,0,0,0,0,29,0,-1,-1,IT
2220,0,80,54,62,50,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2221,2,65,6,18,89,51,6,4,0,0,63,0,0,0,0,0,0,0,52,0,24,83,3.68,Teaching
2222,1,80,80,58,58,5,87,0,0,0,0,0,0,0,69,46,18,0,0,0,0,-1,-1,IT
2223,1,71,30,31,62,17,47,1,0,0,0,0,1,0,20,0,61,0,0,0,0,-1,-1,IT
2224,1,38,56,52,68,65,24,2,27,0,0,86,0,0,0,0,0,0,0,68,0,-1,-1,IT
2225,2,71,51,5,61,3,49,3,0,44,0,0,0,64,0,0,0,53,0,0,0,70,3.47,IT
2226,0,9,27,8,9,4,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2227,1,63,78,41,56,42,75,4,0,0,80,0,0,0,0,0,0,0,40,0,74,-1,-1,Engineering
2228,2,31,73,24,86,82,97,0,0,0,0,0,0,0,38,38,1,0,0,0,0,91,3.14,Medicine
2229,1,30,11,65,33,92,87,0,0,0,0,0,0,0,28,93,46,0,0,0,0,-1,-1,IT
2230,1,50,58,95,20,60,42,0,0,0,0,0,0,0,58,13,25,0,0,0,0,-1,-1,Engineering
2231,1,82,52,98,91,81,16,2,43,0,0,70,0,0,0,0,0,0,0,16,0,-1,-1,Medicine
2232,1,22,99,84,65,16,95,0,0,0,0,0,0,0,86,6,33,0,0,0,0,-1,-1,Engineering
2233,2,35,28,21,84,82,62,4,0,0,20,0,0,0,0,0,0,0,41,0,55,60,2.95,Medicine
2234,0,9,21,83,28,48,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2235,2,69,9,21,53,8,94,2,23,0,0,29,0,0,0,0,0,0,0,97,0,72,2.98,Engineering
2236,2,38,50,8,46,69,34,0,0,0,0,0,0,0,74,99,86,0,0,0,0,93,3.42,IT
2237,1,6,34,37,60,28,55,0,0,0,0,0,0,0,74,6,16,0,0,0,0,-1,-1,IT
2238,2,29,99,82,78,72,87,3,0,2,0,0,0,20,0,0,0,81,0,0,0,80,2.93,Teaching
2239,2,68,42,26,58,77,73,2,51,0,0,57,0,0,0,0,0,0,0,12,0,80,3.19,Teaching
2240,2,69,22,59,94,90,46,3,0,82,0,0,0,87,0,0,0,65,0,0,0,88,3.15,Teaching
2241,1,2,85,18,34,85,35,0,0,0,0,0,0,0,61,8,30,0,0,0,0,-1,-1,Engineering
2242,1,4,77,64,80,38,86,0,0,0,0,0,0,0,14,54,29,0,0,0,0,-1,-1,Engineering
2243,2,94,46,67,21,16,67,2,35,0,0,56,0,0,0,0,0,0,0,85,0,91,3.2,Medicine
2244,0,55,90,11,55,64,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2245,2,62,84,54,1,30,55,2,52,0,0,23,0,0,0,0,0,0,0,37,0,67,3.11,Engineering
2246,1,89,55,28,14,57,65,0,0,0,0,0,0,0,42,75,3,0,0,0,0,-1,-1,IT
2247,1,11,37,80,22,51,48,4,0,0,3,0,0,0,0,0,0,0,84,0,8,-1,-1,Medicine
2248,1,35,54,3,1,62,23,0,0,0,0,0,0,0,77,92,1,0,0,0,0,-1,-1,IT
2249,1,46,66,85,8,45,54,2,49,0,0,97,0,0,0,0,0,0,0,13,0,-1,-1,Medicine
2250,1,9,17,71,28,47,7,0,0,0,0,0,0,0,34,9,3,0,0,0,0,-1,-1,Engineering
2251,2,99,2,16,33,39,94,4,0,0,69,0,0,0,0,0,0,0,80,0,99,94,3.74,Engineering
2252,0,62,87,44,19,75,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2253,0,69,7,13,91,30,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2254,2,29,70,98,11,93,93,1,0,0,0,0,38,0,75,0,57,0,0,0,0,81,3.43,Engineering
2255,0,3,49,58,48,68,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2256,0,68,76,42,84,30,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2257,0,16,26,59,49,47,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2258,0,64,47,6,90,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2259,1,23,90,63,92,82,85,4,0,0,39,0,0,0,0,0,0,0,22,0,27,-1,-1,IT
2260,2,41,83,84,41,84,89,4,0,0,70,0,0,0,0,0,0,0,13,0,83,96,2.84,Medicine
2261,0,43,7,14,63,91,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2262,0,75,76,15,0,21,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2263,1,93,17,85,1,93,33,0,0,0,0,0,0,0,27,42,5,0,0,0,0,-1,-1,IT
2264,2,17,44,54,82,90,12,2,4,0,0,28,0,0,0,0,0,0,0,28,0,85,3.49,Teaching
2265,0,5,18,45,97,9,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2266,0,3,6,49,2,74,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2267,1,56,75,3,31,29,99,1,0,0,0,0,41,0,1,0,65,0,0,0,0,-1,-1,Engineering
2268,1,13,5,0,83,96,10,0,0,0,0,0,0,0,13,72,56,0,0,0,0,-1,-1,IT
2269,2,5,27,93,13,21,57,2,68,0,0,24,0,0,0,0,0,0,0,35,0,95,3.08,Teaching
2270,1,60,57,92,56,47,76,1,0,0,0,0,49,0,59,0,44,0,0,0,0,-1,-1,Engineering
2271,0,6,22,38,96,50,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2272,1,68,64,70,75,89,20,1,0,0,0,0,62,0,54,0,91,0,0,0,0,-1,-1,IT
2273,0,11,12,15,23,20,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2274,1,90,45,80,24,89,85,1,0,0,0,0,78,0,96,0,19,0,0,0,0,-1,-1,IT
2275,1,17,6,24,95,94,1,3,0,91,0,0,0,91,0,0,0,54,0,0,0,-1,-1,IT
2276,0,71,42,12,7,87,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2277,0,51,42,93,77,27,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2278,2,16,4,83,53,79,70,1,0,0,0,0,19,0,55,0,84,0,0,0,0,80,3.54,Engineering
2279,2,77,28,22,89,34,45,2,2,0,0,70,0,0,0,0,0,0,0,82,0,70,3.6,Teaching
2280,1,0,12,85,16,90,12,4,0,0,49,0,0,0,0,0,0,0,14,0,93,-1,-1,IT
2281,1,57,81,48,28,93,56,4,0,0,39,0,0,0,0,0,0,0,39,0,8,-1,-1,IT
2282,1,94,69,52,74,51,58,4,0,0,9,0,0,0,0,0,0,0,76,0,98,-1,-1,Medicine
2283,2,54,12,59,43,95,99,4,0,0,91,0,0,0,0,0,0,0,7,0,83,80,3.19,Engineering
2284,1,67,46,38,39,66,77,1,0,0,0,0,63,0,66,0,2,0,0,0,0,-1,-1,IT
2285,1,46,74,93,40,37,78,2,85,0,0,79,0,0,0,0,0,0,0,47,0,-1,-1,IT
2286,0,41,17,64,96,8,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2287,0,77,79,49,36,87,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2288,2,96,1,14,26,69,2,2,97,0,0,90,0,0,0,0,0,0,0,62,0,86,3.4,Engineering
2289,1,78,8,54,37,19,70,2,98,0,0,36,0,0,0,0,0,0,0,25,0,-1,-1,Medicine
2290,1,37,49,40,61,84,59,3,0,92,0,0,0,31,0,0,0,67,0,0,0,-1,-1,IT
2291,0,94,51,58,11,0,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2292,0,99,20,54,51,11,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2293,1,20,24,12,24,18,5,4,0,0,96,0,0,0,0,0,0,0,76,0,77,-1,-1,Medicine
2294,2,18,66,59,98,61,80,2,4,0,0,36,0,0,0,0,0,0,0,31,0,65,4,IT
2295,0,56,73,4,65,89,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2296,2,66,90,60,77,43,51,1,0,0,0,0,43,0,17,0,78,0,0,0,0,76,3.39,IT
2297,1,60,79,35,11,67,78,4,0,0,19,0,0,0,0,0,0,0,26,0,33,-1,-1,IT
2298,1,42,56,92,28,68,9,0,0,0,0,0,0,0,72,77,5,0,0,0,0,-1,-1,IT
2299,2,60,6,56,0,83,79,2,41,0,0,75,0,0,0,0,0,0,0,87,0,99,3.38,Engineering
2300,2,7,30,63,97,62,88,3,0,52,0,0,0,97,0,0,0,3,0,0,0,96,3.05,IT
2301,0,19,32,45,19,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2302,0,11,77,81,59,71,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2303,0,0,37,41,6,22,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2304,0,75,1,73,35,50,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2305,2,48,91,59,83,86,54,4,0,0,11,0,0,0,0,0,0,0,81,0,94,70,3.26,Engineering
2306,2,53,6,37,26,88,36,4,0,0,53,0,0,0,0,0,0,0,60,0,44,84,3.55,Teaching
2307,0,81,59,1,77,0,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2308,1,12,73,77,24,53,62,4,0,0,0,0,0,0,0,0,0,0,68,0,33,-1,-1,Engineering
2309,0,50,50,76,83,97,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2310,0,20,79,67,62,44,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2311,1,86,81,39,57,79,56,4,0,0,99,0,0,0,0,0,0,0,82,0,31,-1,-1,IT
2312,0,90,68,47,98,23,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2313,1,50,51,4,83,97,96,1,0,0,0,0,92,0,67,0,96,0,0,0,0,-1,-1,Medicine
2314,2,41,99,15,94,27,65,0,0,0,0,0,0,0,62,61,23,0,0,0,0,67,3.33,Teaching
2315,2,4,52,59,98,43,3,2,97,0,0,45,0,0,0,0,0,0,0,88,0,69,3.5,Engineering
2316,2,84,32,82,7,71,76,4,0,0,32,0,0,0,0,0,0,0,99,0,14,61,2.59,Medicine
2317,0,63,80,72,63,60,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2318,1,25,35,13,19,77,69,4,0,0,29,0,0,0,0,0,0,0,39,0,4,-1,-1,Engineering
2319,0,26,64,19,51,20,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2320,1,33,84,65,76,55,10,3,0,52,0,0,0,62,0,0,0,31,0,0,0,-1,-1,IT
2321,2,31,25,51,9,0,61,2,86,0,0,35,0,0,0,0,0,0,0,13,0,99,3.21,IT
2322,2,76,26,18,74,64,99,0,0,0,0,0,0,0,93,38,67,0,0,0,0,68,3.79,Engineering
2323,2,94,99,98,89,45,32,2,74,0,0,79,0,0,0,0,0,0,0,77,0,99,2.78,Teaching
2324,2,5,1,27,21,3,78,3,0,81,0,0,0,3,0,0,0,93,0,0,0,65,3.37,Medicine
2325,0,83,45,61,56,77,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2326,2,98,30,77,37,26,33,0,0,0,0,0,0,0,54,4,38,0,0,0,0,92,3.32,Teaching
2327,2,83,85,20,70,70,23,4,0,0,57,0,0,0,0,0,0,0,11,0,74,82,2.63,Teaching
2328,1,22,16,64,23,27,68,3,0,33,0,0,0,19,0,0,0,86,0,0,0,-1,-1,Medicine
2329,2,75,6,3,99,10,81,3,0,2,0,0,0,41,0,0,0,31,0,0,0,84,3.69,Engineering
2330,2,47,35,70,21,43,56,4,0,0,25,0,0,0,0,0,0,0,78,0,7,80,2.93,Teaching
2331,2,97,46,63,26,3,0,3,0,10,0,0,0,53,0,0,0,4,0,0,0,91,2.74,IT
2332,1,90,13,39,2,43,0,2,34,0,0,85,0,0,0,0,0,0,0,2,0,-1,-1,Medicine
2333,2,92,81,45,51,30,14,0,0,0,0,0,0,0,6,53,92,0,0,0,0,66,3.91,Engineering
2334,1,78,45,38,46,66,69,2,84,0,0,49,0,0,0,0,0,0,0,10,0,-1,-1,IT
2335,2,24,78,73,80,1,78,3,0,37,0,0,0,54,0,0,0,70,0,0,0,82,3.87,IT
2336,0,5,50,72,97,99,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2337,2,11,25,72,36,52,66,4,0,0,52,0,0,0,0,0,0,0,49,0,66,98,3.51,IT
2338,2,85,96,19,10,6,22,1,0,0,0,0,45,0,61,0,62,0,0,0,0,70,3.4,Engineering
2339,0,73,21,16,28,40,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2340,1,52,13,58,46,5,80,1,0,0,0,0,86,0,38,0,11,0,0,0,0,-1,-1,Engineering
2341,2,3,10,9,34,18,16,1,0,0,0,0,9,0,98,0,67,0,0,0,0,69,2.8,Teaching
2342,0,25,68,79,0,36,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2343,0,9,44,77,0,4,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2344,2,64,37,46,7,46,39,1,0,0,0,0,34,0,31,0,22,0,0,0,0,72,3.96,Engineering
2345,0,44,9,68,35,17,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2346,0,65,41,16,35,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2347,0,82,69,95,40,92,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2348,2,60,58,63,48,61,50,0,0,0,0,0,0,0,38,74,44,0,0,0,0,96,3.31,Medicine
2349,2,52,50,22,75,25,12,1,0,0,0,0,72,0,44,0,24,0,0,0,0,93,3.33,IT
2350,0,5,83,38,1,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2351,0,86,24,25,96,43,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2352,1,63,19,42,36,54,14,0,0,0,0,0,0,0,66,98,69,0,0,0,0,-1,-1,Engineering
2353,1,81,20,69,95,61,22,0,0,0,0,0,0,0,22,73,93,0,0,0,0,-1,-1,Medicine
2354,2,71,95,28,61,24,48,0,0,0,0,0,0,0,75,88,20,0,0,0,0,69,3.14,Teaching
2355,2,73,6,58,35,67,38,3,0,16,0,0,0,78,0,0,0,64,0,0,0,98,3.49,Medicine
2356,1,29,79,7,27,91,97,2,57,0,0,41,0,0,0,0,0,0,0,63,0,-1,-1,Medicine
2357,0,66,35,81,49,22,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2358,2,20,41,98,73,36,75,2,18,0,0,50,0,0,0,0,0,0,0,29,0,81,3.88,Medicine
2359,2,98,38,59,5,31,31,3,0,53,0,0,0,13,0,0,0,92,0,0,0,70,3.12,Engineering
2360,1,60,33,3,38,14,14,4,0,0,47,0,0,0,0,0,0,0,29,0,35,-1,-1,Medicine
2361,2,54,37,10,6,43,8,0,0,0,0,0,0,0,24,83,81,0,0,0,0,77,3,Engineering
2362,1,9,90,92,25,94,70,0,0,0,0,0,0,0,17,38,1,0,0,0,0,-1,-1,Engineering
2363,2,66,23,66,21,34,99,0,0,0,0,0,0,0,91,70,19,0,0,0,0,79,3.77,Medicine
2364,0,92,53,66,69,66,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2365,0,75,81,34,39,86,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2366,2,22,25,91,76,92,58,0,0,0,0,0,0,0,72,86,50,0,0,0,0,91,2.84,IT
2367,2,84,68,12,25,51,61,3,0,86,0,0,0,13,0,0,0,49,0,0,0,77,3.75,IT
2368,0,65,92,58,17,59,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2369,2,17,95,98,10,26,95,4,0,0,0,0,0,0,0,0,0,0,49,0,26,79,3.63,IT
2370,1,18,9,46,52,65,28,3,0,53,0,0,0,64,0,0,0,78,0,0,0,-1,-1,IT
2371,1,86,22,99,7,80,18,0,0,0,0,0,0,0,55,59,22,0,0,0,0,-1,-1,Engineering
2372,0,8,95,95,58,63,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2373,0,56,49,9,96,32,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2374,1,75,15,94,55,7,86,3,0,32,0,0,0,55,0,0,0,40,0,0,0,-1,-1,Medicine
2375,1,14,1,55,58,99,94,4,0,0,56,0,0,0,0,0,0,0,71,0,48,-1,-1,IT
2376,0,47,62,62,14,51,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2377,1,99,53,28,47,4,28,0,0,0,0,0,0,0,3,84,82,0,0,0,0,-1,-1,Medicine
2378,0,67,34,79,12,69,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2379,1,22,36,83,25,26,78,3,0,20,0,0,0,81,0,0,0,18,0,0,0,-1,-1,IT
2380,1,64,44,49,25,85,76,0,0,0,0,0,0,0,70,90,71,0,0,0,0,-1,-1,Engineering
2381,0,53,30,15,18,6,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2382,2,34,52,29,1,9,99,3,0,47,0,0,0,98,0,0,0,43,0,0,0,75,2.86,IT
2383,1,77,3,82,38,93,93,3,0,19,0,0,0,26,0,0,0,77,0,0,0,-1,-1,IT
2384,0,61,57,4,87,19,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2385,0,24,96,74,5,85,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2386,1,52,0,0,47,7,76,3,0,85,0,0,0,94,0,0,0,42,0,0,0,-1,-1,Engineering
2387,1,90,65,17,24,38,23,3,0,11,0,0,0,96,0,0,0,54,0,0,0,-1,-1,IT
2388,2,44,90,47,29,90,33,1,0,0,0,0,68,0,79,0,7,0,0,0,0,83,4,IT
2389,2,88,92,99,78,58,34,2,6,0,0,95,0,0,0,0,0,0,0,77,0,74,3.07,Teaching
2390,2,78,12,6,51,93,75,3,0,19,0,0,0,41,0,0,0,75,0,0,0,73,3.59,Medicine
2391,1,74,30,80,26,6,25,1,0,0,0,0,43,0,71,0,27,0,0,0,0,-1,-1,Engineering
2392,1,99,74,89,29,92,14,0,0,0,0,0,0,0,1,49,35,0,0,0,0,-1,-1,IT
2393,2,92,86,27,64,67,52,0,0,0,0,0,0,0,6,43,93,0,0,0,0,79,3.15,Medicine
2394,0,79,3,41,4,10,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2395,1,0,61,57,98,87,91,2,12,0,0,29,0,0,0,0,0,0,0,88,0,-1,-1,IT
2396,1,80,24,37,90,48,64,2,6,0,0,4,0,0,0,0,0,0,0,88,0,-1,-1,IT
2397,1,92,80,55,52,29,75,3,0,47,0,0,0,78,0,0,0,3,0,0,0,-1,-1,Engineering
2398,2,40,6,10,48,52,80,3,0,29,0,0,0,64,0,0,0,82,0,0,0,73,2.94,IT
2399,0,27,93,64,28,98,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2400,2,46,99,52,82,9,23,3,0,11,0,0,0,50,0,0,0,16,0,0,0,81,3.14,Engineering
2401,1,42,80,99,64,76,7,4,0,0,15,0,0,0,0,0,0,0,17,0,3,-1,-1,Medicine
2402,1,15,81,32,95,69,57,0,0,0,0,0,0,0,90,15,63,0,0,0,0,-1,-1,Engineering
2403,1,12,67,65,13,20,31,4,0,0,13,0,0,0,0,0,0,0,28,0,59,-1,-1,Engineering
2404,2,50,6,14,15,62,19,2,81,0,0,12,0,0,0,0,0,0,0,10,0,71,3.69,IT
2405,0,74,53,19,11,77,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2406,0,98,49,47,51,24,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
