career_0,career_1,career_2,career_3,career_4,career_5
0.7185,0.729,0.6685,0.4935,0.4435,0.5935
0.7160000000000001,0.741,0.666,0.462,0.412,0.562
0.6705,0.6495,0.6204999999999999,0.4935,0.4435,0.5935
0.654,0.621,0.604,0.471,0.421,0.5710000000000001
0.7120000000000001,0.7005,0.662,0.806,0.436,0.5860000000000001
0.662,0.92,0.612,0.473,0.423,0.5730000000000001
0.6595,0.713,0.6094999999999999,0.6094999999999999,0.4155,0.5655
0.6475000000000001,0.7234999999999999,0.7775,0.4715,0.4215,0.5715
0.7625,0.7615,0.7124999999999999,0.4825,0.4325,0.5825
0.7670000000000001,0.772,0.7170000000000001,0.496,0.446,0.5960000000000001
0.7590000000000001,0.785,0.7090000000000001,0.497,0.447,0.5970000000000001
0.7180000000000001,0.7705,0.668,0.72,0.428,0.5780000000000001
0.6525,0.6759999999999999,0.6024999999999999,0.4615,0.4115,0.5615
0.68,0.92,0.63,0.45,0.4,0.55
0.7985000000000001,0.6809999999999999,0.5795,0.4755,0.4255,0.5755
0.6885,0.759,0.6505,0.4815,0.4315,0.5815
0.7050000000000001,0.92,0.655,0.46,0.41,0.56
0.6535,0.92,0.6034999999999999,0.4845,0.4345,0.5845
0.7005,0.713,0.6505,0.4595,0.4095,0.5595
0.5950000000000001,0.622,0.545,0.472,0.422,0.5720000000000001
0.7780000000000001,0.77,0.7280000000000001,0.497,0.447,0.5970000000000001
0.8150000000000001,0.699,0.667,0.462,0.412,0.562
0.64,0.6839999999999999,0.59,0.45,0.4,0.55
0.5980000000000001,0.6405,0.548,0.483,0.433,0.5830000000000001
0.8185,0.6595,0.6425,0.4855,0.4355,0.5855
0.6310000000000001,0.6074999999999999,0.5810000000000001,0.453,0.403,0.553
0.6410000000000001,0.6595,0.5910000000000001,0.487,0.437,0.5870000000000001
0.5910000000000001,0.6204999999999999,0.541,0.469,0.419,0.5690000000000001
0.6985,0.92,0.6485,0.4885,0.4385,0.5885
0.665,0.7095,0.615,0.465,0.415,0.5650000000000001
0.6705,0.7025,0.6204999999999999,0.4895,0.4395,0.5895
0.646,0.6555,0.596,0.483,0.433,0.5830000000000001
0.7535000000000001,0.786,0.7035,0.7625,0.4465,0.5965
0.7110000000000001,0.7575000000000001,0.661,0.48,0.43,0.5800000000000001
0.6985,0.899,0.6485,0.4775,0.4275,0.5775
0.628,0.6094999999999999,0.578,0.452,0.402,0.552
0.6890000000000001,0.92,0.639,0.498,0.448,0.5980000000000001
0.634,0.623,0.584,0.461,0.411,0.561
0.7310000000000001,0.7395,0.681,0.456,0.406,0.556
0.6090000000000001,0.675,0.559,0.477,0.427,0.5770000000000001
0.6145,0.6745,0.5645,0.4675,0.4175,0.5675
0.662,0.646,0.816,0.475,0.425,0.5750000000000001
0.6825,0.92,0.6325,0.4995,0.4495,0.5995
0.6180000000000001,0.661,0.5680000000000001,0.475,0.425,0.5750000000000001
0.6805,0.92,0.6305,0.4665,0.601,0.88
0.5920000000000001,0.6445,0.542,0.481,0.431,0.5810000000000001
0.6545,0.6509999999999999,0.6044999999999999,0.7525,0.4345,0.5845
0.8350000000000001,0.7705000000000001,0.634,0.481,0.431,0.5810000000000001
0.95,0.746,0.673,0.464,0.414,0.5640000000000001
0.6255000000000001,0.6469999999999999,0.5755,0.4595,0.4095,0.5595
0.633,0.6665,0.583,0.773,0.66,0.88
0.6745,0.92,0.6244999999999999,0.4865,0.4365,0.5865
0.6405000000000001,0.92,0.5905,0.4895,0.4395,0.5895
0.95,0.7475,0.669,0.491,0.441,0.5910000000000001
0.6415000000000001,0.699,0.5915,0.4965,0.4465,0.5965
0.6905,0.695,0.6405,0.4595,0.4095,0.5595
0.8965000000000001,0.6465,0.5385,0.4665,0.4165,0.5665
0.6980000000000001,0.752,0.648,0.455,0.405,0.555
0.6360000000000001,0.632,0.5860000000000001,0.716,0.42,0.5700000000000001
0.8840000000000001,0.6605,0.5860000000000001,0.494,0.444,0.5940000000000001
0.7285,0.739,0.6785,0.4735,0.4235,0.5735
0.8620000000000001,0.7205,0.644,0.467,0.417,0.5670000000000001
0.6595,0.6795,0.6094999999999999,0.4755,0.4255,0.5755
0.6085,0.92,0.5585,0.4885,0.5045000000000001,0.8765000000000001
0.95,0.6725,0.631,0.461,0.6135,0.88
0.7240000000000001,0.775,0.674,0.487,0.437,0.5870000000000001
0.7120000000000001,0.7655,0.662,0.655,0.423,0.5730000000000001
0.6645,0.6565,0.6144999999999999,0.6485,0.4145,0.5645
0.7315,0.7565,0.6815,0.4955,0.4455,0.5955
0.8655,0.6575,0.5885,0.4805,0.4305,0.5805
0.639,0.6184999999999999,0.589,0.7130000000000001,0.417,0.5670000000000001
0.6015,0.6439999999999999,0.5515,0.4805,0.4305,0.5805
0.6965,0.92,0.6465,0.4815,0.4315,0.5815
0.7195,0.7254999999999999,0.6695,0.4675,0.4175,0.5675
0.6775,0.6405,0.6275,0.4665,0.4165,0.5665
0.7075,0.7344999999999999,0.6575,0.4675,0.4175,0.5675
0.6815,0.92,0.6315,0.4775,0.4275,0.5775
0.6980000000000001,0.6910000000000001,0.648,0.493,0.443,0.5930000000000001
0.7160000000000001,0.6980000000000001,0.666,0.494,0.444,0.5940000000000001
0.7345,0.706,0.6845,0.4975,0.4475,0.5975
0.667,0.6395,0.617,0.488,0.438,0.5880000000000001
0.655,0.67,0.9,0.463,0.413,0.5630000000000001
0.6735,0.6459999999999999,0.6234999999999999,0.4525,0.4025,0.5525
0.6425,0.6984999999999999,0.5924999999999999,0.7204999999999999,0.4085,0.5585
0.7000000000000001,0.661,0.65,0.493,0.443,0.5930000000000001
0.667,0.6405,0.617,0.463,0.413,0.5630000000000001
0.676,0.92,0.626,0.461,0.411,0.561
0.7185,0.6845,0.8765,0.4895,0.4395,0.5895
0.7280000000000001,0.7315,0.678,0.546,0.5750000000000001,0.772
0.6845,0.6905,0.7145,0.4985,0.4485,0.5985
0.6105,0.6204999999999999,0.5605,0.4585,0.4085,0.5585
0.7095,0.7444999999999999,0.9,0.4505,0.4005,0.5505
0.658,0.647,0.608,0.5860000000000001,0.5265,0.7160000000000001
0.684,0.6785,0.634,0.497,0.447,0.5970000000000001
0.6190000000000001,0.664,0.5690000000000001,0.451,0.401,0.551
0.6625,0.7464999999999999,0.6124999999999999,0.4915,0.4415,0.5915
0.6240000000000001,0.664,0.5740000000000001,0.481,0.431,0.5810000000000001
0.684,0.92,0.634,0.459,0.409,0.559
0.6490000000000001,0.6755,0.5990000000000001,0.467,0.417,0.5670000000000001
0.6615,0.7515,0.6114999999999999,0.4755,0.4255,0.5755
0.6485000000000001,0.7094999999999999,0.5985,0.4935,0.4435,0.5935
0.8415,0.6849999999999999,0.5995,0.4945,0.4445,0.5945
0.7210000000000001,0.777,0.675,0.498,0.448,0.5980000000000001
0.6505,0.6815,0.6004999999999999,0.4775,0.4275,0.5775
0.669,0.6565,0.619,0.766,0.44,0.5900000000000001
0.7865000000000001,0.6385,0.5765,0.4735,0.4235,0.5735
0.5940000000000001,0.6385,0.544,0.67,0.5135,0.6920000000000001
0.8670000000000001,0.639,0.555,0.468,0.5710000000000001,0.88
0.6910000000000001,0.7434999999999999,0.641,0.469,0.419,0.5690000000000001
0.95,0.719,0.6145,0.4925,0.4425,0.5925
0.5930000000000001,0.627,0.543,0.462,0.412,0.562
0.878,0.608,0.517,0.455,0.405,0.555
0.7215,0.6964999999999999,0.6715,0.4865,0.4365,0.5865
0.95,0.6755,0.6515,0.4955,0.4455,0.5955
0.687,0.659,0.637,0.476,0.426,0.5760000000000001
0.95,0.716,0.5874999999999999,0.4565,0.4065,0.5565
0.6195,0.6809999999999999,0.7255,0.4665,0.4165,0.5665
0.649,0.6595,0.599,0.484,0.434,0.5840000000000001
0.679,0.6915,0.629,0.498,0.448,0.5980000000000001
0.6245,0.703,0.5745,0.4525,0.4025,0.5525
0.7045,0.6659999999999999,0.6545,0.4905,0.4405,0.5905
0.6055,0.6409999999999999,0.5555,0.4625,0.4125,0.5625
0.7540000000000001,0.7535,0.7040000000000001,0.485,0.435,0.5850000000000001
0.5655,0.92,0.5155,0.4525,0.614,0.88
0.6855,0.688,0.6355,0.4675,0.4175,0.5675
0.7620000000000001,0.782,0.7120000000000001,0.491,0.441,0.5910000000000001
0.6755,0.7675,0.6255,0.7035,0.5075000000000001,0.6855
0.6295000000000001,0.6629999999999999,0.5795,0.4995,0.4495,0.5995
0.6405,0.71,0.9,0.4535,0.4035,0.5535
0.6905,0.6704999999999999,0.6405,0.4605,0.4105,0.5605
0.6255000000000001,0.6489999999999999,0.5755,0.4825,0.4325,0.5825
0.6900000000000001,0.7005,0.64,0.495,0.445,0.5950000000000001
0.6075,0.6074999999999999,0.5575,0.4515,0.4015,0.5515
0.6095,0.814,0.5595,0.4695,0.4195,0.5695
0.655,0.6759999999999999,0.605,0.451,0.401,0.551
0.6695,0.6829999999999999,0.6194999999999999,0.4505,0.4005,0.5505
0.7245,0.7625,0.7905,0.4775,0.4275,0.5775
0.5930000000000001,0.607,0.543,0.457,0.407,0.557
0.7085,0.6805,0.8744999999999999,0.4915,0.4415,0.5915
0.7060000000000001,0.7625000000000001,0.656,0.479,0.429,0.5790000000000001
0.95,0.7214999999999999,0.6054999999999999,0.4605,0.4105,0.5605
0.7225,0.7324999999999999,0.6725,0.4535,0.4035,0.5535
0.664,0.908,0.614,0.45,0.4,0.55
0.6965,0.6885,0.6465,0.4965,0.4465,0.5965
0.6985,0.693,0.8925,0.4935,0.4435,0.5935
0.907,0.6845,0.664,0.497,0.447,0.5970000000000001
0.7040000000000001,0.7795,0.654,0.484,0.434,0.5840000000000001
0.6980000000000001,0.767,0.752,0.479,0.429,0.5790000000000001
0.6130000000000001,0.6675,0.5630000000000001,0.498,0.448,0.5980000000000001
0.66,0.92,0.61,0.461,0.411,0.561
0.7090000000000001,0.739,0.659,0.475,0.425,0.5750000000000001
0.6395000000000001,0.7094999999999999,0.5895,0.4935,0.4435,0.5935
0.7165,0.726,0.6665,0.4875,0.4375,0.5875
0.669,0.7655000000000001,0.619,0.476,0.426,0.5760000000000001
0.6990000000000001,0.731,0.649,0.488,0.438,0.5880000000000001
0.7260000000000001,0.757,0.676,0.49,0.44,0.5900000000000001
0.7245,0.7294999999999999,0.6745,0.6385000000000001,0.4485,0.5985
0.8009999999999999,0.681,0.577,0.462,0.643,0.88
0.882,0.6819999999999999,0.621,0.466,0.6305000000000001,0.88
0.6605,0.7294999999999999,0.6104999999999999,0.4535,0.4035,0.5535
0.7025,0.7,0.6605,0.4825,0.4325,0.5825
0.675,0.6495,0.625,0.492,0.442,0.5920000000000001
0.7070000000000001,0.7235,0.657,0.763,0.429,0.5790000000000001
0.95,0.7259999999999999,0.6465,0.4635,0.4135,0.5635
0.686,0.649,0.636,0.463,0.413,0.5630000000000001
0.5965,0.6575,0.5465,0.4565,0.4065,0.5565
0.6950000000000001,0.778,0.645,0.487,0.437,0.5870000000000001
0.8985,0.6585,0.6144999999999999,0.4515,0.6429999999999999,0.88
0.7495,0.735,0.6995,0.7324999999999999,0.4405,0.5905
0.7410000000000001,0.7645,0.6910000000000001,0.484,0.434,0.5840000000000001
0.95,0.7875,0.7265,0.4935,0.4435,0.5935
0.6965,0.7609999999999999,0.6465,0.6845,0.4305,0.5805
0.7000000000000001,0.749,0.65,0.488,0.438,0.5880000000000001
0.7625000000000001,0.7549999999999999,0.7125,0.4925,0.4425,0.5925
0.7365,0.7689999999999999,0.8385,0.4825,0.4325,0.5825
0.6675,0.7494999999999999,0.6174999999999999,0.4555,0.4055,0.5555
0.7585000000000001,0.746,0.7085,0.6735,0.4455,0.5955
0.7080000000000001,0.844,0.658,0.474,0.7105,0.88
0.7435,0.725,0.6935,0.4895,0.4395,0.5895
0.5645,0.6099999999999999,0.5864999999999999,0.4585,0.4085,0.5585
0.7445,0.92,0.6945,0.4755,0.4255,0.5755
0.6945,0.6994999999999999,0.6445,0.4895,0.4395,0.5895
0.6170000000000001,0.6615,0.5670000000000001,0.453,0.403,0.553
0.6265000000000001,0.691,0.5765,0.7255,0.542,0.7235
0.7434999999999999,0.7459999999999999,0.6934999999999999,0.4535,0.4035,0.5535
0.7150000000000001,0.713,0.665,0.769,0.6749999999999999,0.88
0.7510000000000001,0.92,0.7010000000000001,0.47,0.42,0.5700000000000001
0.7000000000000001,0.6875,0.722,0.497,0.447,0.5970000000000001
0.6565000000000001,0.92,0.6065,0.4785,0.613,0.88
0.7060000000000001,0.68,0.656,0.485,0.435,0.5850000000000001
0.683,0.744,0.633,0.7120000000000001,0.43,0.5800000000000001
0.9415,0.7044999999999999,0.6295,0.4825,0.4325,0.5825
0.6990000000000001,0.6729999999999999,0.649,0.753,0.413,0.5630000000000001
0.6910000000000001,0.7065,0.641,0.453,0.403,0.553
0.6805000000000001,0.707,0.6305000000000001,0.7085,0.4485,0.5985
0.5990000000000001,0.6665,0.549,0.464,0.414,0.5640000000000001
0.95,0.707,0.6405,0.4775,0.4275,0.5775
0.764,0.791,0.802,0.494,0.6585000000000001,0.88
0.687,0.6615,0.637,0.474,0.424,0.5740000000000001
0.6900000000000001,0.724,0.676,0.481,0.431,0.5810000000000001
0.6100000000000001,0.6505,0.56,0.469,0.419,0.5690000000000001
0.679,0.92,0.629,0.475,0.425,0.5750000000000001
0.6090000000000001,0.6375,0.559,0.45,0.4,0.55
0.619,0.6495,0.569,0.45,0.4,0.55
0.686,0.756,0.9,0.459,0.409,0.559
0.6480000000000001,0.721,0.5980000000000001,0.496,0.446,0.5960000000000001
0.6890000000000001,0.92,0.639,0.474,0.424,0.5740000000000001
0.6440000000000001,0.7015,0.5940000000000001,0.484,0.5315,0.7140000000000001
0.6400000000000001,0.6845,0.5900000000000001,0.47,0.42,0.5700000000000001
0.95,0.7715000000000001,0.637,0.482,0.432,0.5820000000000001
0.5955,0.6495,0.5455,0.6405,0.625,0.8485
0.6605,0.6689999999999999,0.6104999999999999,0.4575,0.4075,0.5575
0.6725,0.7,0.6224999999999999,0.4945,0.4445,0.5945
0.673,0.92,0.623,0.479,0.5910000000000001,0.88
0.664,0.654,0.614,0.483,0.433,0.5830000000000001
0.7240000000000001,0.7155,0.674,0.462,0.412,0.562
0.68,0.673,0.702,0.49,0.6245,0.8360000000000001
0.6350000000000001,0.6695,0.5850000000000001,0.491,0.441,0.5910000000000001
0.6845,0.6854999999999999,0.6345,0.4605,0.4105,0.5605
0.631,0.689,0.581,0.464,0.414,0.5640000000000001
0.667,0.7285,0.617,0.457,0.407,0.557
0.6400000000000001,0.6825,0.9,0.492,0.442,0.5920000000000001
0.9085,0.7114999999999999,0.6244999999999999,0.4565,0.4065,0.5565
0.7035,0.92,0.6535,0.4945,0.608,0.88
0.7135,0.7184999999999999,0.6635,0.4875,0.4375,0.5875
0.5795,0.6275,0.6295,0.4715,0.5475,0.7394999999999999
0.8540000000000001,0.6395,0.556,0.458,0.408,0.558
0.681,0.698,0.631,0.476,0.426,0.5760000000000001
0.6960000000000001,0.7085,0.646,0.628,0.42,0.5700000000000001
0.6865,0.7214999999999999,0.9,0.4515,0.4015,0.5515
0.654,0.74,0.604,0.455,0.405,0.555
0.6775,0.7729999999999999,0.6275,0.4775,0.4275,0.5775
0.7320000000000001,0.7150000000000001,0.682,0.496,0.446,0.5960000000000001
0.678,0.749,0.628,0.464,0.414,0.5640000000000001
0.6525,0.6355,0.6024999999999999,0.4645,0.4145,0.5645
0.667,0.92,0.617,0.49,0.44,0.5900000000000001
0.6925,0.92,0.6425,0.4645,0.4145,0.5645
0.6055,0.6754999999999999,0.5555,0.5495,0.4035,0.5535
0.7075,0.7494999999999999,0.6575,0.4865,0.4365,0.5865
0.5920000000000001,0.644,0.542,0.482,0.432,0.5820000000000001
0.6925,0.6955,0.6425,0.4975,0.4475,0.5975
0.95,0.636,0.623,0.477,0.427,0.5770000000000001
0.7090000000000001,0.712,0.659,0.457,0.407,0.557
0.918,0.6845,0.631,0.491,0.441,0.5910000000000001
0.6670000000000001,0.8800000000000001,0.6170000000000001,0.487,0.437,0.5870000000000001
0.6765,0.7609999999999999,0.9,0.4685,0.4185,0.5685
0.7290000000000001,0.7000000000000001,0.787,0.499,0.449,0.5990000000000001
0.6535,0.6845,0.6034999999999999,0.5895,0.6569999999999999,0.88
0.8109999999999999,0.6365,0.577,0.452,0.402,0.552
0.6435000000000001,0.6779999999999999,0.5935,0.6855,0.4315,0.5815
0.9210000000000002,0.6355,0.557,0.46,0.41,0.56
0.7165,0.92,0.6665,0.4775,0.4275,0.5775
0.6795,0.92,0.6295,0.4795,0.4295,0.5795
0.7945000000000001,0.6809999999999999,0.6095,0.4935,0.4435,0.5935
0.95,0.7244999999999999,0.602,0.45,0.4,0.55
0.744,0.741,0.694,0.456,0.406,0.556
0.674,0.6915,0.624,0.483,0.433,0.5830000000000001
0.6815,0.7294999999999999,0.6315,0.4625,0.4125,0.5625
0.7215,0.75,0.6715,0.4995,0.4495,0.5995
0.9330000000000002,0.7685,0.666,0.476,0.426,0.5760000000000001
0.6400000000000001,0.65,0.9,0.491,0.441,0.5910000000000001
0.6265000000000001,0.6315,0.5765,0.7045,0.4285,0.5785
0.6910000000000001,0.7364999999999999,0.641,0.5640000000000001,0.412,0.562
0.7320000000000001,0.7475,0.682,0.464,0.414,0.5640000000000001
0.7040000000000001,0.738,0.654,0.474,0.424,0.5740000000000001
0.7515000000000001,0.751,0.9,0.4915,0.4415,0.5915
0.662,0.638,0.612,0.487,0.417,0.5670000000000001
0.658,0.713,0.608,0.666,0.414,0.5640000000000001
0.6220000000000001,0.703,0.5720000000000001,0.46,0.41,0.56
0.7395,0.7589999999999999,0.6895,0.4905,0.4405,0.5905
0.682,0.731,0.9,0.47,0.42,0.5700000000000001
0.6170000000000001,0.64,0.5670000000000001,0.469,0.632,0.8530000000000001
0.652,0.7355,0.734,0.452,0.5565,0.758
0.95,0.669,0.551,0.462,0.412,0.562
0.8590000000000001,0.642,0.554,0.456,0.406,0.556
0.7015,0.694,0.6515,0.4885,0.4385,0.5885
0.764,0.838,0.714,0.492,0.442,0.5920000000000001
0.6365000000000001,0.6244999999999999,0.5865,0.4745,0.4245,0.5745
0.776,0.772,0.726,0.738,0.446,0.5960000000000001
0.6955,0.702,0.7334999999999999,0.4905,0.661,0.88
0.6485000000000001,0.692,0.5985,0.4925,0.4425,0.5925
0.5745,0.6209999999999999,0.5245,0.4545,0.4045,0.5545
0.7040000000000001,0.6745,0.654,0.472,0.422,0.5720000000000001
0.6230000000000001,0.6779999999999999,0.5730000000000001,0.468,0.418,0.5680000000000001
0.7305,0.7619999999999999,0.6805,0.4695,0.4195,0.5695
0.661,0.7025,0.611,0.458,0.408,0.558
0.6395,0.6399999999999999,0.5894999999999999,0.6155,0.4115,0.5615
0.95,0.7414999999999999,0.6825,0.4805,0.4305,0.5805
0.663,0.92,0.613,0.472,0.422,0.5720000000000001
0.6815,0.75,0.6315,0.4995,0.4495,0.5995
0.6525,0.92,0.6024999999999999,0.4645,0.4145,0.5645
0.95,0.6815,0.642,0.473,0.423,0.5730000000000001
0.6415,0.6189999999999999,0.5914999999999999,0.4645,0.4145,0.5645
0.661,0.7535,0.611,0.461,0.645,0.8730000000000001
0.638,0.6435,0.588,0.471,0.421,0.5710000000000001
0.6310000000000001,0.665,0.5810000000000001,0.6030000000000001,0.417,0.5670000000000001
0.6975,0.6749999999999999,0.6475,0.4755,0.4255,0.5755
0.8605,0.763,0.6415,0.4735,0.4235,0.5735
0.672,0.7545,0.622,0.468,0.418,0.5680000000000001
0.6405,0.92,0.5904999999999999,0.4755,0.4255,0.5755
0.8045,0.6034999999999999,0.5405,0.4505,0.5565,0.88
0.66,0.6305,0.9,0.455,0.405,0.555
0.675,0.6725,0.625,0.68,0.432,0.5820000000000001
0.6745,0.6579999999999999,0.6244999999999999,0.4585,0.4085,0.5585
0.6940000000000001,0.7695,0.644,0.477,0.427,0.5770000000000001
0.7150000000000001,0.7645,0.665,0.469,0.419,0.5690000000000001
0.7480000000000001,0.7545000000000001,0.6980000000000001,0.498,0.448,0.5980000000000001
0.6765,0.756,0.6265,0.4965,0.4465,0.5965
0.675,0.865,0.625,0.452,0.5670000000000001,0.88
0.7135,0.7619999999999999,0.6635,0.6795,0.4255,0.5755
0.7420000000000001,0.92,0.6920000000000001,0.491,0.5955,0.88
0.6865,0.8574999999999999,0.6365,0.4655,0.4155,0.5655
0.66,0.743,0.61,0.467,0.417,0.5670000000000001
0.6425,0.6984999999999999,0.5924999999999999,0.5145,0.4025,0.5525
0.6330000000000001,0.6305,0.5830000000000001,0.479,0.429,0.5790000000000001
0.95,0.761,0.6890000000000001,0.488,0.438,0.5880000000000001
0.95,0.6705,0.635,0.462,0.412,0.562
0.5810000000000001,0.6194999999999999,0.531,0.465,0.415,0.5650000000000001
0.6100000000000001,0.6335,0.56,0.458,0.408,0.558
0.7025,0.714,0.6525,0.4845,0.4345,0.5845
0.674,0.6665,0.624,0.467,0.417,0.5670000000000001
0.8885000000000001,0.7515,0.6795,0.4875,0.4375,0.5875
0.5915,0.6039999999999999,0.5415,0.4525,0.587,0.7985
0.6345000000000001,0.6559999999999999,0.9,0.4685,0.4185,0.5685
0.652,0.728,0.602,0.485,0.435,0.5850000000000001
0.5890000000000001,0.6525,0.8630000000000001,0.456,0.406,0.556
0.672,0.7505000000000001,0.622,0.497,0.447,0.5970000000000001
0.7205,0.7899999999999999,0.6705,0.4945,0.4445,0.5945
0.666,0.6895,0.616,0.487,0.437,0.5870000000000001
0.643,0.7115,0.693,0.458,0.408,0.558
0.7100000000000001,0.711,0.66,0.649,0.4765,0.6470000000000001
0.5845,0.6469999999999999,0.5345,0.5305,0.4065,0.5565
0.659,0.73,0.603,0.451,0.401,0.551
0.6885,0.6739999999999999,0.6385,0.4985,0.4485,0.5985
0.6655,0.7124999999999999,0.6154999999999999,0.4905,0.4405,0.5905
0.7475,0.7919999999999999,0.6975,0.7245,0.4465,0.5965
0.6675,0.71,0.6174999999999999,0.4745,0.4245,0.5745
0.6940000000000001,0.7245,0.644,0.477,0.427,0.5770000000000001
0.682,0.7745000000000001,0.9,0.491,0.7095000000000001,0.88
0.7285,0.7454999999999999,0.6785,0.4635,0.4135,0.5635
0.668,0.6995,0.618,0.482,0.432,0.5820000000000001
0.6270000000000001,0.682,0.5770000000000001,0.496,0.446,0.5960000000000001
0.7070000000000001,0.6855,0.657,0.474,0.424,0.5740000000000001
0.7085,0.712,0.6585,0.4585,0.4085,0.5585
0.672,0.69,0.622,0.48,0.43,0.5800000000000001
0.678,0.67,0.844,0.451,0.401,0.551
0.6725,0.69,0.6224999999999999,0.4935,0.4435,0.5935
0.6010000000000001,0.648,0.551,0.474,0.424,0.5740000000000001
0.95,0.6174999999999999,0.5725,0.4645,0.4145,0.5645
0.6485,0.6419999999999999,0.5984999999999999,0.7525,0.4165,0.5665
0.7085,0.6885,0.6585,0.4815,0.4315,0.5815
0.6495,0.6189999999999999,0.9,0.4645,0.4145,0.5645
0.6735,0.6539999999999999,0.8434999999999999,0.4725,0.4225,0.5725
0.6295000000000001,0.706,0.5795,0.4615,0.5885,0.7975
0.6695,0.6499999999999999,0.6194999999999999,0.4775,0.4275,0.5775
0.95,0.6709999999999999,0.6325,0.4625,0.4125,0.5625
0.873,0.6880000000000001,0.651,0.49,0.44,0.5900000000000001
0.6905,0.692,0.6405,0.4745,0.4245,0.5745
0.7210000000000001,0.6799999999999999,0.622,0.464,0.414,0.5640000000000001
0.6725,0.6934999999999999,0.6224999999999999,0.4535,0.4035,0.5535
0.6165,0.8869999999999999,0.5665,0.4765,0.4265,0.5765
0.6940000000000001,0.7905,0.644,0.492,0.442,0.5920000000000001
0.7080000000000001,0.711,0.658,0.459,0.409,0.559
0.6145,0.6385,0.5645,0.4735,0.4235,0.5735
0.909,0.7725000000000001,0.7180000000000001,0.495,0.637,0.88
0.95,0.717,0.6555,0.4635,0.4135,0.5635
0.7315,0.7525,0.6815,0.4975,0.4475,0.5975
0.6595,0.8164999999999999,0.6094999999999999,0.4615,0.4115,0.5615
0.6900000000000001,0.659,0.64,0.5780000000000001,0.5595000000000001,0.7560000000000001
0.7875,0.7464999999999999,0.6155,0.4975,0.6905,0.88
0.7075,0.7599999999999999,0.6575,0.4615,0.4115,0.5615
0.7365,0.7589999999999999,0.9,0.4965,0.4465,0.5965
0.7525000000000001,0.767,0.7025,0.5675,0.4335,0.5835
0.6920000000000001,0.7515000000000001,0.642,0.495,0.445,0.5950000000000001
0.6410000000000001,0.665,0.5910000000000001,0.491,0.441,0.5910000000000001
0.903,0.657,0.634,0.483,0.433,0.5830000000000001
0.6305,0.6209999999999999,0.8965,0.4545,0.6325,0.8585
0.7290000000000001,0.7085,0.8190000000000001,0.497,0.447,0.5970000000000001
0.6515,0.8404999999999999,0.6014999999999999,0.4735,0.4235,0.5735
0.6880000000000001,0.677,0.638,0.476,0.426,0.5760000000000001
0.791,0.792,0.741,0.495,0.445,0.5950000000000001
0.6500000000000001,0.71,0.6480000000000001,0.494,0.558,0.746
0.6065,0.6079999999999999,0.5565,0.7775,0.6435,0.8735
0.95,0.6975,0.6015,0.4935,0.4435,0.5935
0.95,0.7725000000000001,0.7100000000000001,0.489,0.439,0.5890000000000001
0.6920000000000001,0.752,0.642,0.485,0.435,0.5850000000000001
0.6675,0.6625,0.6174999999999999,0.4915,0.4415,0.5915
0.6505,0.6379999999999999,0.6004999999999999,0.4775,0.4275,0.5775
0.7600000000000001,0.776,0.7100000000000001,0.775,0.447,0.5970000000000001
0.7610000000000001,0.759,0.7110000000000001,0.495,0.445,0.5950000000000001
0.734,0.743,0.6839999999999999,0.452,0.402,0.552
0.8060000000000002,0.6315,0.6050000000000001,0.477,0.427,0.5770000000000001
0.7525000000000001,0.7709999999999999,0.7025,0.85,0.6085,0.8195
0.6445,0.6189999999999999,0.5944999999999999,0.6044999999999999,0.4025,0.5525
0.6815,0.7749999999999999,0.9,0.4795,0.4295,0.5795
0.658,0.636,0.9,0.459,0.409,0.559
0.6170000000000001,0.6839999999999999,0.8190000000000001,0.453,0.403,0.553
0.628,0.619,0.578,0.451,0.6035,0.8210000000000001
0.7305,0.92,0.6805,0.4985,0.4485,0.5985
0.6910000000000001,0.6705,0.641,0.498,0.448,0.5980000000000001
0.68,0.6475,0.63,0.451,0.401,0.551
0.7190000000000001,0.732,0.669,0.459,0.409,0.559
0.6715,0.6769999999999999,0.6214999999999999,0.4895,0.4395,0.5895
0.7035,0.7084999999999999,0.6535,0.4925,0.4425,0.5925
0.6265000000000001,0.6459999999999999,0.5765,0.6845,0.4325,0.5825
0.7280000000000001,0.6705,0.64,0.471,0.421,0.5710000000000001
0.7025,0.92,0.6525,0.4585,0.5525,0.88
0.908,0.7205,0.62,0.461,0.5325000000000001,0.88
0.6645,0.6615,0.6144999999999999,0.4815,0.4315,0.5815
0.95,0.786,0.6685,0.4965,0.4465,0.5965
0.6455,0.6359999999999999,0.6595,0.4695,0.4195,0.5695
0.6880000000000001,0.757,0.642,0.472,0.5405,0.7300000000000001
0.6020000000000001,0.634,0.552,0.457,0.407,0.557
0.8485,0.6759999999999999,0.5975,0.4975,0.4475,0.5975
0.633,0.722,0.659,0.452,0.402,0.552
0.6475,0.6449999999999999,0.6455,0.4575,0.4075,0.5575
0.6880000000000001,0.6975,0.638,0.456,0.406,0.556
0.672,0.6735,0.782,0.495,0.445,0.5950000000000001
0.676,0.92,0.626,0.475,0.6245,0.88
0.654,0.6709999999999999,0.752,0.455,0.405,0.555
0.6875,0.92,0.6375,0.4995,0.4495,0.5995
0.7055,0.6815,0.9,0.4955,0.4455,0.5955
0.682,0.642,0.632,0.474,0.424,0.5740000000000001
0.6145,0.92,0.5645,0.4575,0.4075,0.5575
