@relation student_profiles

@attribute profile_id numeric
@attribute education_level numeric
@attribute OL_subject_0_score numeric
@attribute OL_subject_2_score numeric
@attribute OL_subject_3_score numeric
@attribute OL_subject_1_score numeric
@attribute OL_subject_5_score numeric
@attribute OL_subject_4_score numeric
@attribute AL_stream numeric
@attribute AL_subject_6_score numeric
@attribute AL_subject_8_score numeric
@attribute AL_subject_10_score numeric
@attribute AL_subject_4_score numeric
@attribute AL_subject_3_score numeric
@attribute AL_subject_7_score numeric
@attribute AL_subject_0_score numeric
@attribute AL_subject_2_score numeric
@attribute AL_subject_1_score numeric
@attribute AL_subject_9_score numeric
@attribute AL_subject_12_score numeric
@attribute AL_subject_5_score numeric
@attribute AL_subject_11_score numeric
@attribute university_score numeric
@attribute gpa numeric
@attribute career {Medicine,Engineering,IT,Research,Business,Teaching}

@data
2241,0,68,0,74,5,46,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2242,1,94,40,70,63,5,18,2,33,0,0,33,0,0,0,0,0,0,0,49,0,-1,-1,Engineering
2243,0,48,83,10,89,26,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2244,0,19,21,98,44,72,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2245,0,17,69,51,58,64,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2246,1,10,79,6,46,42,79,3,0,12,0,0,0,60,0,0,0,57,0,0,0,-1,-1,Engineering
2247,2,67,0,38,29,68,16,3,0,99,0,0,0,48,0,0,0,61,0,0,0,95,3.13,Teaching
2248,2,20,41,25,58,21,82,0,0,0,0,0,0,0,31,62,7,0,0,0,0,83,3.02,Medicine
2249,1,46,61,43,96,60,36,0,0,0,0,0,0,0,51,91,63,0,0,0,0,-1,-1,Medicine
2250,2,37,41,56,93,59,97,4,0,0,39,0,0,0,0,0,0,0,30,0,3,91,3.43,Teaching
2251,0,17,14,15,2,70,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2252,0,60,22,69,92,9,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2253,0,57,65,53,69,63,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2254,1,55,9,12,50,64,75,3,0,63,0,0,0,34,0,0,0,68,0,0,0,-1,-1,IT
2255,0,77,76,63,61,56,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2256,0,24,2,9,58,73,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2257,1,28,52,83,2,18,50,3,0,57,0,0,0,89,0,0,0,86,0,0,0,-1,-1,Medicine
2258,2,14,37,58,8,1,42,1,0,0,0,0,94,0,14,0,17,0,0,0,0,66,3.4,Medicine
2259,0,19,77,20,67,12,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2260,0,28,91,59,82,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2261,0,3,31,87,82,25,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2262,2,90,22,46,7,44,5,2,31,0,0,93,0,0,0,0,0,0,0,22,0,90,3.12,Medicine
2263,1,5,79,49,87,20,64,3,0,70,0,0,0,71,0,0,0,22,0,0,0,-1,-1,Medicine
2264,2,52,74,48,68,91,17,3,0,34,0,0,0,44,0,0,0,78,0,0,0,92,3.76,Teaching
2265,1,84,38,55,5,5,21,3,0,84,0,0,0,90,0,0,0,98,0,0,0,-1,-1,Engineering
2266,0,89,63,91,78,55,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2267,2,87,23,12,86,77,75,0,0,0,0,0,0,0,62,82,34,0,0,0,0,74,3.77,Medicine
2268,0,18,92,60,64,59,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2269,2,91,33,69,40,15,55,3,0,27,0,0,0,15,0,0,0,83,0,0,0,93,3.7,Engineering
2270,1,66,77,99,14,39,18,2,17,0,0,18,0,0,0,0,0,0,0,46,0,-1,-1,IT
2271,1,69,31,81,13,87,89,1,0,0,0,0,81,0,50,0,19,0,0,0,0,-1,-1,Engineering
2272,0,70,88,58,15,53,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2273,1,68,39,6,65,79,10,0,0,0,0,0,0,0,26,6,0,0,0,0,0,-1,-1,Engineering
2274,1,36,33,68,51,71,89,2,18,0,0,19,0,0,0,0,0,0,0,51,0,-1,-1,Engineering
2275,2,1,88,98,56,60,67,0,0,0,0,0,0,0,85,54,3,0,0,0,0,71,3.53,IT
2276,2,24,33,1,87,66,74,4,0,0,35,0,0,0,0,0,0,0,40,0,10,61,3.57,Teaching
2277,2,31,52,66,56,81,11,0,0,0,0,0,0,0,59,89,3,0,0,0,0,97,2.95,Engineering
2278,2,20,94,28,54,0,84,0,0,0,0,0,0,0,86,70,29,0,0,0,0,90,3.86,Medicine
2279,1,17,19,78,42,3,53,4,0,0,80,0,0,0,0,0,0,0,93,0,54,-1,-1,Engineering
2280,2,55,34,0,92,45,70,2,9,0,0,78,0,0,0,0,0,0,0,33,0,81,3.64,Medicine
2281,2,98,86,84,42,43,76,2,67,0,0,23,0,0,0,0,0,0,0,52,0,97,3.47,IT
2282,0,55,29,29,91,72,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2283,2,62,51,27,0,71,4,0,0,0,0,0,0,0,1,32,48,0,0,0,0,94,2.93,Engineering
2284,0,94,41,14,47,58,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2285,2,0,25,99,1,97,67,0,0,0,0,0,0,0,82,22,34,0,0,0,0,94,2.75,Teaching
2286,2,41,87,11,69,59,73,4,0,0,37,0,0,0,0,0,0,0,39,0,76,86,3.15,IT
2287,1,53,0,76,79,85,59,0,0,0,0,0,0,0,29,70,94,0,0,0,0,-1,-1,Engineering
2288,1,23,52,57,86,76,14,2,15,0,0,21,0,0,0,0,0,0,0,81,0,-1,-1,IT
2289,2,16,89,77,95,77,91,3,0,41,0,0,0,17,0,0,0,88,0,0,0,97,2.53,Teaching
2290,1,46,49,64,9,22,36,2,63,0,0,98,0,0,0,0,0,0,0,10,0,-1,-1,Medicine
2291,1,3,94,44,74,61,4,3,0,29,0,0,0,35,0,0,0,96,0,0,0,-1,-1,Medicine
2292,0,85,39,68,4,69,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2293,2,9,39,83,21,50,74,1,0,0,0,0,40,0,57,0,67,0,0,0,0,94,2.74,IT
2294,2,25,77,72,91,65,37,0,0,0,0,0,0,0,5,86,42,0,0,0,0,73,3.39,Medicine
2295,2,59,69,35,32,37,73,4,0,0,5,0,0,0,0,0,0,0,54,0,28,72,3.11,Medicine
2296,2,89,3,61,98,91,78,4,0,0,44,0,0,0,0,0,0,0,25,0,95,95,2.82,IT
2297,1,65,20,15,33,92,46,1,0,0,0,0,19,0,12,0,11,0,0,0,0,-1,-1,IT
2298,0,89,97,83,36,79,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2299,1,47,66,33,86,41,14,1,0,0,0,0,26,0,75,0,43,0,0,0,0,-1,-1,IT
2300,1,44,86,44,73,41,56,1,0,0,0,0,9,0,44,0,40,0,0,0,0,-1,-1,Engineering
2301,2,51,82,40,7,38,71,4,0,0,26,0,0,0,0,0,0,0,49,0,16,95,3.33,Engineering
2302,1,72,62,89,60,43,73,3,0,88,0,0,0,75,0,0,0,89,0,0,0,-1,-1,Medicine
2303,1,70,92,54,35,49,54,2,93,0,0,20,0,0,0,0,0,0,0,25,0,-1,-1,Medicine
2304,0,20,85,83,23,87,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2305,1,68,71,45,35,33,96,0,0,0,0,0,0,0,55,83,81,0,0,0,0,-1,-1,IT
2306,0,72,80,35,63,58,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2307,2,28,75,62,91,23,90,4,0,0,59,0,0,0,0,0,0,0,4,0,74,93,3.18,Medicine
2308,2,45,59,44,74,34,27,1,0,0,0,0,42,0,42,0,44,0,0,0,0,81,3.36,Engineering
2309,1,21,40,37,65,43,17,3,0,83,0,0,0,17,0,0,0,84,0,0,0,-1,-1,Engineering
2310,1,2,84,12,81,92,24,4,0,0,25,0,0,0,0,0,0,0,73,0,97,-1,-1,IT
2311,0,97,58,12,26,65,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2312,2,30,18,3,64,47,43,2,46,0,0,59,0,0,0,0,0,0,0,10,0,79,2.97,Engineering
2313,1,83,7,8,99,51,86,4,0,0,28,0,0,0,0,0,0,0,16,0,14,-1,-1,Medicine
2314,1,72,37,71,4,82,8,1,0,0,0,0,66,0,53,0,22,0,0,0,0,-1,-1,Medicine
2315,0,0,2,71,90,1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2316,0,10,66,46,34,54,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2317,2,50,31,65,2,31,45,3,0,57,0,0,0,17,0,0,0,89,0,0,0,60,3.2,IT
2318,1,92,86,88,81,59,68,2,31,0,0,43,0,0,0,0,0,0,0,3,0,-1,-1,IT
2319,0,45,12,25,97,54,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2320,0,58,67,19,57,54,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2321,2,64,38,13,16,18,54,4,0,0,66,0,0,0,0,0,0,0,44,0,78,71,3.42,Engineering
2322,0,36,15,51,52,55,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2323,1,19,26,60,95,66,28,3,0,32,0,0,0,23,0,0,0,3,0,0,0,-1,-1,Engineering
2324,2,59,66,11,96,73,32,1,0,0,0,0,52,0,12,0,45,0,0,0,0,70,3.2,IT
2325,1,63,32,2,6,61,40,4,0,0,45,0,0,0,0,0,0,0,55,0,10,-1,-1,Engineering
2326,2,97,37,81,41,2,87,4,0,0,82,0,0,0,0,0,0,0,19,0,98,76,2.56,Medicine
2327,0,48,40,46,58,96,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2328,1,18,76,17,25,90,18,3,0,50,0,0,0,60,0,0,0,20,0,0,0,-1,-1,Medicine
2329,0,92,47,7,40,59,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2330,0,85,12,28,37,10,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2331,1,87,47,76,26,37,98,3,0,81,0,0,0,36,0,0,0,35,0,0,0,-1,-1,Medicine
2332,1,10,40,15,59,26,56,0,0,0,0,0,0,0,31,41,3,0,0,0,0,-1,-1,IT
2333,2,21,97,3,53,64,50,1,0,0,0,0,4,0,85,0,29,0,0,0,0,82,2.9,Engineering
2334,2,96,38,95,52,49,67,4,0,0,0,0,0,0,0,0,0,0,28,0,78,72,3.1,Medicine
2335,0,9,88,72,46,80,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2336,2,39,68,81,63,92,14,1,0,0,0,0,63,0,72,0,21,0,0,0,0,93,3.38,Engineering
2337,0,35,31,14,80,5,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2338,1,45,89,84,17,40,64,4,0,0,50,0,0,0,0,0,0,0,56,0,26,-1,-1,Medicine
2339,0,40,13,6,87,21,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2340,1,63,69,59,83,62,36,4,0,0,42,0,0,0,0,0,0,0,36,0,40,-1,-1,Engineering
2341,1,89,16,62,67,3,88,4,0,0,24,0,0,0,0,0,0,0,23,0,11,-1,-1,IT
2342,2,47,63,46,89,3,15,2,39,0,0,7,0,0,0,0,0,0,0,42,0,86,3.25,Engineering
2343,2,50,92,74,55,6,71,1,0,0,0,0,88,0,8,0,61,0,0,0,0,83,3.52,IT
2344,0,46,87,13,67,31,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2345,2,50,15,14,17,42,74,1,0,0,0,0,99,0,70,0,51,0,0,0,0,82,3.51,Engineering
2346,2,83,44,7,51,79,37,4,0,0,76,0,0,0,0,0,0,0,79,0,14,68,2.92,IT
2347,0,51,23,21,75,46,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2348,2,0,81,81,8,65,77,0,0,0,0,0,0,0,46,91,79,0,0,0,0,94,2.79,Medicine
2349,2,46,27,1,24,11,81,4,0,0,4,0,0,0,0,0,0,0,29,0,75,67,3.35,Medicine
2350,2,47,73,82,83,81,39,0,0,0,0,0,0,0,19,85,26,0,0,0,0,82,3.34,Engineering
2351,1,85,67,22,85,18,52,1,0,0,0,0,67,0,6,0,10,0,0,0,0,-1,-1,Medicine
2352,0,4,3,84,19,74,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2353,2,28,50,44,64,5,95,1,0,0,0,0,69,0,12,0,51,0,0,0,0,97,3.06,Medicine
2354,0,81,38,36,84,83,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2355,0,63,36,57,1,4,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2356,2,57,55,7,75,57,52,4,0,0,8,0,0,0,0,0,0,0,73,0,62,89,2.94,IT
2357,0,57,90,84,2,25,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2358,2,73,12,86,61,78,5,4,0,0,69,0,0,0,0,0,0,0,89,0,45,94,3.06,Medicine
2359,1,75,91,38,55,52,63,4,0,0,43,0,0,0,0,0,0,0,64,0,96,-1,-1,Engineering
2360,0,45,72,72,7,80,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2361,0,24,16,63,67,19,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2362,0,13,96,38,64,96,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2363,0,99,9,60,29,95,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2364,2,63,91,5,14,8,45,2,14,0,0,15,0,0,0,0,0,0,0,49,0,93,3.7,IT
2365,2,29,4,51,18,87,45,4,0,0,86,0,0,0,0,0,0,0,42,0,90,63,3.17,IT
2366,0,97,0,23,29,75,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2367,2,79,10,71,82,52,67,3,0,54,0,0,0,89,0,0,0,23,0,0,0,96,2.89,Engineering
2368,0,28,25,88,86,9,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2369,1,5,91,84,45,18,52,3,0,20,0,0,0,95,0,0,0,26,0,0,0,-1,-1,Engineering
2370,2,66,15,52,29,14,47,2,27,0,0,6,0,0,0,0,0,0,0,18,0,62,3.06,IT
2371,2,7,22,13,98,80,31,1,0,0,0,0,43,0,52,0,79,0,0,0,0,96,2.81,IT
2372,0,78,59,68,7,75,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2373,2,59,64,79,93,23,7,4,0,0,38,0,0,0,0,0,0,0,24,0,95,67,3.13,Engineering
2374,1,33,81,96,72,19,60,3,0,93,0,0,0,44,0,0,0,17,0,0,0,-1,-1,IT
2375,1,11,14,65,45,37,74,3,0,68,0,0,0,41,0,0,0,48,0,0,0,-1,-1,Engineering
2376,2,16,61,57,7,9,99,2,70,0,0,69,0,0,0,0,0,0,0,56,0,83,2.61,Teaching
2377,2,23,16,48,24,72,25,2,35,0,0,50,0,0,0,0,0,0,0,0,0,85,3.69,Medicine
2378,1,67,60,96,57,27,83,3,0,80,0,0,0,36,0,0,0,33,0,0,0,-1,-1,Engineering
2379,0,58,53,33,49,75,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2380,2,99,59,74,61,28,19,3,0,55,0,0,0,3,0,0,0,95,0,0,0,96,3.54,IT
2381,1,42,35,63,28,87,51,0,0,0,0,0,0,0,54,97,22,0,0,0,0,-1,-1,Engineering
2382,0,61,89,10,67,39,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2383,2,41,93,97,69,32,60,1,0,0,0,0,99,0,4,0,40,0,0,0,0,99,2.96,IT
2384,0,30,15,4,3,9,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2385,0,29,8,0,61,77,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2386,2,42,55,54,76,63,65,4,0,0,15,0,0,0,0,0,0,0,11,0,93,62,3.67,Medicine
2387,1,73,69,17,36,39,18,3,0,72,0,0,0,65,0,0,0,56,0,0,0,-1,-1,Engineering
2388,1,86,94,24,72,68,65,4,0,0,31,0,0,0,0,0,0,0,11,0,7,-1,-1,Engineering
2389,2,28,49,64,32,81,91,4,0,0,83,0,0,0,0,0,0,0,46,0,13,61,3.63,Engineering
2390,0,2,40,70,38,98,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2391,1,28,61,3,76,42,32,4,0,0,63,0,0,0,0,0,0,0,73,0,43,-1,-1,IT
2392,2,64,27,13,25,30,17,2,98,0,0,98,0,0,0,0,0,0,0,24,0,72,2.73,Teaching
2393,1,16,95,35,52,39,28,0,0,0,0,0,0,0,74,5,46,0,0,0,0,-1,-1,IT
2394,0,16,52,67,34,80,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2395,2,1,81,77,43,42,62,0,0,0,0,0,0,0,80,64,22,0,0,0,0,66,3,Medicine
2396,2,79,65,7,2,78,39,1,0,0,0,0,80,0,10,0,46,0,0,0,0,71,3.55,IT
2397,0,18,68,53,45,2,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2398,1,27,91,90,61,1,18,0,0,0,0,0,0,0,67,83,64,0,0,0,0,-1,-1,Medicine
2399,1,70,65,14,97,28,83,2,20,0,0,80,0,0,0,0,0,0,0,24,0,-1,-1,IT
2400,1,3,47,92,85,12,9,4,0,0,9,0,0,0,0,0,0,0,98,0,30,-1,-1,IT
2401,0,2,54,9,88,21,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2402,2,40,72,28,30,57,51,2,77,0,0,51,0,0,0,0,0,0,0,60,0,62,3.35,IT
2403,0,10,82,99,52,41,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2404,2,71,10,89,73,80,58,4,0,0,18,0,0,0,0,0,0,0,69,0,58,75,2.61,Teaching
2405,1,62,65,24,17,74,84,2,73,0,0,9,0,0,0,0,0,0,0,12,0,-1,-1,IT
2406,2,71,92,49,73,95,31,4,0,0,28,0,0,0,0,0,0,0,44,0,70,85,3.02,Engineering
2407,0,98,37,46,47,77,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2408,1,53,77,45,54,91,18,2,69,0,0,90,0,0,0,0,0,0,0,90,0,-1,-1,Medicine
2409,0,48,84,67,16,58,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2410,0,68,65,46,1,34,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2411,2,55,29,12,85,11,15,4,0,0,52,0,0,0,0,0,0,0,48,0,80,67,3.14,Engineering
2412,2,76,71,18,9,92,11,0,0,0,0,0,0,0,40,88,94,0,0,0,0,65,3.28,Teaching
2413,2,95,34,23,70,48,61,4,0,0,41,0,0,0,0,0,0,0,86,0,58,64,4,IT
2414,0,0,56,82,99,39,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2415,0,18,86,65,91,24,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2416,2,54,10,44,93,58,27,0,0,0,0,0,0,0,69,53,58,0,0,0,0,73,3.25,IT
2417,1,42,72,94,70,63,87,2,15,0,0,34,0,0,0,0,0,0,0,2,0,-1,-1,IT
2418,1,87,1,73,29,20,27,1,0,0,0,0,87,0,44,0,71,0,0,0,0,-1,-1,Engineering
2419,2,96,68,72,41,27,55,4,0,0,44,0,0,0,0,0,0,0,9,0,93,76,2.73,Medicine
2420,0,96,76,81,52,54,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2421,2,71,86,21,23,56,76,1,0,0,0,0,37,0,52,0,23,0,0,0,0,75,2.89,IT
2422,0,25,22,25,21,32,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2423,2,44,82,84,93,55,10,2,59,0,0,53,0,0,0,0,0,0,0,74,0,85,3.15,Teaching
2424,1,34,76,57,99,1,2,2,73,0,0,93,0,0,0,0,0,0,0,83,0,-1,-1,Medicine
2425,0,4,7,81,98,22,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2426,0,41,99,49,4,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2427,1,77,56,43,57,21,98,2,46,0,0,98,0,0,0,0,0,0,0,6,0,-1,-1,Engineering
2428,2,41,36,91,79,20,32,3,0,1,0,0,0,42,0,0,0,41,0,0,0,92,2.99,IT
2429,2,88,88,28,81,40,0,1,0,0,0,0,47,0,73,0,54,0,0,0,0,85,3.38,Medicine
2430,0,28,39,58,67,95,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2431,1,15,59,83,51,65,4,2,92,0,0,78,0,0,0,0,0,0,0,3,0,-1,-1,IT
2432,1,16,19,99,79,72,84,2,93,0,0,2,0,0,0,0,0,0,0,69,0,-1,-1,Engineering
2433,1,38,5,56,38,45,98,4,0,0,57,0,0,0,0,0,0,0,17,0,67,-1,-1,Medicine
2434,2,43,63,34,86,50,41,2,39,0,0,59,0,0,0,0,0,0,0,67,0,98,3.6,Medicine
2435,1,3,52,16,75,24,53,1,0,0,0,0,14,0,64,0,96,0,0,0,0,-1,-1,Engineering
2436,2,27,43,55,95,30,76,0,0,0,0,0,0,0,35,87,35,0,0,0,0,99,2.59,Teaching
2437,0,43,78,52,34,98,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2438,2,0,3,59,75,58,67,3,0,5,0,0,0,65,0,0,0,64,0,0,0,77,3.59,Engineering
2439,1,56,39,42,33,29,2,3,0,41,0,0,0,20,0,0,0,95,0,0,0,-1,-1,Engineering
2440,2,78,37,84,10,33,21,3,0,35,0,0,0,50,0,0,0,10,0,0,0,66,3.33,IT
2441,2,94,15,36,97,97,47,2,25,0,0,49,0,0,0,0,0,0,0,67,0,64,3.17,Teaching
2442,0,54,68,39,94,29,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2443,2,23,68,31,3,94,56,2,73,0,0,43,0,0,0,0,0,0,0,25,0,85,2.89,Teaching
2444,0,93,46,65,21,64,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2445,0,40,83,25,38,44,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2446,2,81,26,38,67,88,29,4,0,0,30,0,0,0,0,0,0,0,63,0,28,83,3.14,Engineering
2447,2,37,8,51,63,88,69,3,0,25,0,0,0,25,0,0,0,49,0,0,0,97,3.26,Teaching
2448,1,34,86,29,24,26,80,1,0,0,0,0,34,0,88,0,38,0,0,0,0,-1,-1,Medicine
2449,2,20,34,90,88,41,59,4,0,0,32,0,0,0,0,0,0,0,24,0,62,61,3.86,Teaching
2450,2,51,0,98,75,67,97,0,0,0,0,0,0,0,71,81,6,0,0,0,0,98,3.58,Engineering
2451,0,15,93,95,83,91,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2452,2,95,84,98,40,37,72,3,0,8,0,0,0,64,0,0,0,80,0,0,0,75,3.66,Medicine
2453,0,22,76,13,52,47,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2454,1,57,43,19,31,84,93,0,0,0,0,0,0,0,27,23,92,0,0,0,0,-1,-1,Medicine
2455,2,2,10,2,53,25,30,3,0,29,0,0,0,97,0,0,0,60,0,0,0,66,3.51,Medicine
2456,0,52,14,46,25,65,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2457,0,30,6,86,82,84,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2458,2,41,58,13,15,32,44,1,0,0,0,0,37,0,24,0,25,0,0,0,0,89,3.1,Medicine
2459,0,77,93,75,95,2,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2460,2,27,77,40,21,88,0,1,0,0,0,0,34,0,39,0,27,0,0,0,0,98,3.69,IT
2461,0,24,98,76,71,87,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2462,2,10,93,88,17,82,59,2,40,0,0,42,0,0,0,0,0,0,0,74,0,71,3.42,Medicine
2463,2,3,60,84,93,28,59,0,0,0,0,0,0,0,76,23,57,0,0,0,0,76,2.47,Engineering
2464,0,29,32,15,87,14,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Research
2465,0,66,95,52,12,56,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Business
2466,1,73,16,21,63,70,23,1,0,0,0,0,24,0,96,0,87,0,0,0,0,-1,-1,IT
2467,1,38,82,24,85,41,28,3,0,85,0,0,0,13,0,0,0,79,0,0,0,-1,-1,Engineering
